20-08-17,17.389,2.247,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,11.31,0.88,12.19,7.55,7.58,25.87,35,37,34.363,0.062,0.000,0.000,0.000,0.000,-0.029852,2.009,-0.409484,-0.075247,

20-08-17,17.473,2.331,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,10.86,0.85,11.71,7.55,7.58,25.87,35,37,24.899,0.048,0.000,0.000,0.000,0.000,-0.028657,2.093,-0.409484,-0.075247,

20-08-17,17.557,2.415,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,10.41,0.81,11.22,7.55,7.58,25.87,35,37,25.023,0.058,0.000,0.000,0.000,0.000,-0.027555,2.177,-0.409484,-0.075247,

20-08-17,17.641,2.498,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,9.97,0.78,10.75,7.55,7.58,25.87,35,36,24.941,0.047,0.000,0.000,0.000,0.000,-0.026535,2.261,-0.409484,-0.075247,

20-08-17,17.724,2.582,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,9.54,0.74,10.28,7.55,7.58,25.87,34,36,24.017,0.043,0.000,0.000,0.000,0.000,-0.025586,2.344,-0.409484,-0.075247,

20-08-17,17.808,2.666,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,9.11,0.71,9.81,7.55,7.58,25.87,34,36,13.628,0.039,0.000,0.000,0.000,0.000,-0.024703,2.428,-0.409484,-0.075247,

20-08-17,17.892,2.750,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,8.68,0.68,9.36,7.55,7.58,25.87,34,36,14.106,0.040,0.000,0.000,0.000,0.000,-0.023879,2.512,-0.409484,-0.075247,

20-08-17,17.976,2.833,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,8.26,0.64,8.91,7.55,7.58,25.87,34,35,14.835,0.034,0.000,0.000,0.000,0.000,-0.023109,2.596,-0.409484,-0.075247,

20-08-17,18.059,2.917,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,7.85,0.61,8.46,7.55,7.58,25.75,34,35,14.899,0.040,0.000,0.000,0.000,0.000,-0.022387,2.679,-0.409484,-0.075247,

20-08-17,18.143,3.001,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,7.45,0.58,8.03,7.55,7.58,25.75,33,35,7.636,0.029,0.000,0.000,0.000,0.000,-0.021708,2.763,-0.409484,-0.075247,

20-08-17,18.227,3.085,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,7.05,0.55,7.60,7.55,7.58,25.75,33,35,7.231,0.029,0.000,0.000,0.000,0.000,-0.021069,2.847,-0.409484,-0.075247,

20-08-17,18.311,3.168,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,6.66,0.52,7.18,7.55,7.58,25.87,33,34,6.972,0.017,0.000,0.000,0.000,0.000,-0.020467,2.931,-0.409484,-0.075247,

20-08-17,18.395,3.252,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,6.28,0.49,6.77,7.55,7.58,25.87,33,34,7.204,0.028,0.000,0.000,0.000,0.000,-0.019898,3.014,-0.409484,-0.075247,

20-08-17,18.478,3.336,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,5.91,0.46,6.37,7.55,7.58,25.87,32,34,3.826,0.024,0.000,0.000,0.000,0.000,-0.019361,3.098,-0.409484,-0.075247,

20-08-17,18.562,3.420,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,5.55,0.43,5.98,7.55,7.58,25.75,32,33,3.583,0.021,0.000,0.000,0.000,0.000,-0.018851,3.182,-0.409484,-0.075247,

20-08-17,18.646,3.503,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,5.20,0.40,5.60,7.55,7.58,25.75,32,33,3.192,0.019,0.000,0.000,0.000,0.000,-0.018368,3.266,-0.409484,-0.075247,

20-08-17,18.730,3.587,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,4.85,0.38,5.23,7.55,7.58,25.75,32,33,3.541,0.016,0.000,0.000,0.000,0.000,-0.017908,3.349,-0.409484,-0.075247,

20-08-17,18.813,3.671,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,4.52,0.35,4.87,7.55,7.58,25.87,31,33,1.849,0.020,0.000,0.000,0.000,0.000,-0.017471,3.433,-0.409484,-0.075247,

20-08-17,18.897,3.755,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,4.19,0.33,4.52,7.55,7.58,25.87,31,32,1.515,0.012,0.000,0.000,0.000,0.000,-0.017055,3.517,-0.409484,-0.075247,

20-08-17,18.981,3.838,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,3.88,0.30,4.18,7.55,7.58,25.75,31,32,1.499,0.005,0.000,0.000,0.000,0.000,-0.016658,3.601,-0.409484,-0.075247,

20-08-17,19.065,3.922,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,3.58,0.28,3.86,7.55,7.58,25.75,31,32,1.482,0.013,0.000,0.000,0.000,0.000,-0.016280,3.684,-0.409484,-0.075247,

20-08-17,19.148,4.006,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,3.29,0.26,3.54,7.55,7.58,25.75,30,32,1.260,0.007,0.000,0.000,0.000,0.000,-0.015918,3.768,-0.409484,-0.075247,

20-08-17,19.232,4.090,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,3.00,0.23,3.24,7.55,7.58,25.75,30,31,0.296,0.015,0.000,0.000,0.000,0.000,-0.015572,3.852,-0.409484,-0.075247,

20-08-17,19.316,4.173,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,2.73,0.21,2.95,7.55,7.58,25.75,30,31,0.262,0.007,0.000,0.000,0.000,0.000,-0.015241,3.936,-0.409484,-0.075247,

20-08-17,19.400,4.257,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,2.48,0.19,2.67,7.55,7.58,25.75,30,31,0.333,0.013,0.000,0.000,0.000,0.000,-0.014923,4.020,-0.409484,-0.075247,

20-08-17,19.483,4.341,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,2.23,0.17,2.40,7.55,7.58,25.75,30,30,0.337,0.004,0.000,0.000,0.000,0.000,-0.014618,4.103,-0.409484,-0.075247,

20-08-17,19.567,4.425,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,1.99,0.16,2.15,7.55,7.58,25.75,29,30,0.100,0.006,0.000,0.000,0.000,0.000,-0.014326,4.187,-0.409484,-0.075247,

20-08-17,19.651,4.509,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,1.77,0.14,1.91,7.55,7.58,25.75,29,30,0.055,0.003,0.000,0.000,0.000,0.000,-0.014045,4.271,-0.409484,-0.075247,

20-08-17,19.735,4.592,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,1.56,0.12,1.68,7.55,7.58,25.75,29,30,0.037,0.005,0.000,0.000,0.000,0.000,-0.013775,4.355,-0.409484,-0.075247,

20-08-17,19.818,4.676,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,1.37,0.11,1.47,7.53,7.58,25.75,29,29,0.021,0.002,0.000,0.000,0.000,0.000,-0.013515,4.438,-0.409484,-0.075247,

20-08-17,19.902,4.760,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,1.18,0.09,1.27,7.55,7.58,25.75,28,29,0.053,0.008,0.000,0.000,0.000,0.000,-0.013264,4.522,-0.409484,-0.075247,

20-08-17,19.986,4.844,3,continuous,16341.47,512.482,8490.95,24.883,0.001658,0.000606,1.820,5.435,5.427,0.000,0.000,18.14,2.26,0.928,1.01,0.08,1.09,7.55,7.58,25.75,28,29,0.038,-0.000,0.000,0.000,0.000,0.000,-0.013023,4.606,-0.409484,-0.075247,

20-08-17,20.010,4.868,3,periodic,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,1.01,0.08,1.09,7.55,7.58,25.75,28,29,0.038,-0.000,0.000,0.000,0.000,0.000,-0.013023,4.630,-0.428537,-0.079368,

20-08-17,20.070,4.928,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.84,0.06,0.90,7.55,7.58,25.75,28,28,143.872,0.610,0.000,0.000,0.000,0.000,-0.080479,4.690,-0.428537,-0.079368,

20-08-17,20.154,5.011,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.70,0.05,0.75,7.55,7.58,25.75,28,28,0.033,0.001,0.000,0.000,0.000,0.000,-0.079067,4.774,-0.428537,-0.079368,

20-08-17,20.237,5.095,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.57,0.04,0.61,7.53,7.58,25.75,28,28,0.058,0.005,0.000,0.000,0.000,0.000,-0.077703,4.857,-0.428537,-0.079368,

20-08-17,20.321,5.179,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.45,0.03,0.48,7.53,7.58,25.75,28,28,0.047,0.005,0.000,0.000,0.000,0.000,-0.076387,4.941,-0.428537,-0.079368,

20-08-17,20.405,5.263,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.35,0.03,0.37,7.53,7.58,25.75,27,27,0.030,0.009,0.000,0.000,0.000,0.000,-0.075114,5.025,-0.428537,-0.079368,

20-08-17,20.489,5.346,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.26,0.02,0.28,7.55,7.58,25.75,27,27,0.044,0.003,0.000,0.000,0.000,0.000,-0.073883,5.109,-0.428537,-0.079368,

20-08-17,20.572,5.430,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.18,0.01,0.19,7.55,7.58,25.75,27,27,0.031,0.002,0.000,0.000,0.000,0.000,-0.072691,5.192,-0.428537,-0.079368,

20-08-17,20.656,5.514,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.12,0.01,0.12,7.55,7.58,25.75,27,27,0.017,0.003,0.000,0.000,0.000,0.000,-0.071537,5.276,-0.428537,-0.079368,

20-08-17,20.740,5.598,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.07,0.01,0.07,7.55,7.58,25.75,27,26,0.032,-0.000,0.000,0.000,0.000,0.000,-0.070419,5.360,-0.428537,-0.079368,

20-08-17,20.824,5.681,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.03,0.00,0.03,7.53,7.58,25.62,27,26,0.048,0.004,0.000,0.000,0.000,0.000,-0.069336,5.444,-0.428537,-0.079368,

20-08-17,20.907,5.765,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.01,0.00,0.01,7.53,7.58,25.75,27,26,0.034,0.002,0.000,0.000,0.000,0.000,-0.068285,5.527,-0.428537,-0.079368,

20-08-17,20.991,5.849,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,0.928,0.00,0.00,0.00,7.55,7.58,25.62,27,26,0.062,-0.000,0.000,0.000,0.000,0.000,-0.067266,5.611,-0.428537,-0.079368,

20-08-17,21.500,6.358,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,-999.000,0.00,0.00,0.00,7.64,8.50,25.62,27,26,-0.037,0.018,0.000,0.000,0.000,0.000,-0.061672,6.120,-0.428537,-0.079368,

20-08-17,22.000,6.858,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,-999.000,0.00,0.00,0.00,7.81,8.50,25.62,27,26,-0.040,0.016,0.000,0.000,0.000,0.000,-0.057011,6.620,-0.428537,-0.079368,

20-08-17,22.501,7.358,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,-999.000,0.00,0.00,0.00,7.92,8.50,25.62,27,26,-0.040,0.017,0.000,0.000,0.000,0.000,-0.053005,7.121,-0.428537,-0.079368,

20-08-17,23.001,7.859,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,-999.000,0.00,0.00,0.00,8.03,8.50,25.62,27,26,-0.040,0.016,0.000,0.000,0.000,0.000,-0.049524,7.621,-0.428537,-0.079368,

20-08-17,23.502,8.359,3,continuous,16419.36,540.979,8522.75,26.583,0.001658,0.000606,1.835,5.364,5.386,0.000,0.000,17.59,2.17,-999.000,0.00,0.00,0.00,8.12,8.50,25.62,27,26,-0.041,0.017,0.000,0.000,0.000,0.000,-0.046473,8.122,-0.428537,-0.079368,

21-08-17,0.011,8.868,3,periodic,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.17,8.50,25.62,27,26,-0.041,0.017,0.000,0.000,0.000,0.000,-0.046473,8.631,-0.251827,-0.047135,

21-08-17,0.011,8.869,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.17,8.50,25.62,27,26,33.043,0.136,0.000,0.000,0.000,0.000,-0.065576,8.631,-0.251827,-0.047135,

21-08-17,0.511,9.369,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.23,8.50,25.62,27,26,-0.040,0.017,0.000,0.000,0.000,0.000,-0.061982,9.131,-0.251827,-0.047135,

21-08-17,1.012,9.869,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.28,8.50,25.62,27,26,-0.040,0.016,0.000,0.000,0.000,0.000,-0.058762,9.632,-0.251827,-0.047135,

21-08-17,1.512,10.370,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.32,8.50,25.62,27,26,-0.040,0.017,0.000,0.000,0.000,0.000,-0.055860,10.132,-0.251827,-0.047135,

21-08-17,2.013,10.870,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.38,8.50,25.62,27,26,-0.040,0.016,0.000,0.000,0.000,0.000,-0.053231,10.633,-0.251827,-0.047135,

21-08-17,2.513,11.371,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,-999.000,0.00,0.00,0.00,8.41,8.50,25.62,27,26,-0.040,0.017,0.000,0.000,0.000,0.000,-0.050838,11.133,-0.251827,-0.047135,

21-08-17,3.083,11.941,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.01,0.00,0.01,8.43,7.58,25.62,27,26,0.035,-0.001,0.000,0.000,0.000,0.000,-0.048361,11.703,-0.251827,-0.047135,

21-08-17,3.167,12.025,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.03,0.00,0.03,8.41,7.58,25.62,27,26,0.036,-0.003,0.000,0.000,0.000,0.000,-0.048017,11.787,-0.251827,-0.047135,

21-08-17,3.251,12.108,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.06,0.00,0.07,8.38,7.58,25.62,27,26,0.044,0.002,0.000,0.000,0.000,0.000,-0.047679,11.871,-0.251827,-0.047135,

21-08-17,3.335,12.192,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.11,0.01,0.12,8.32,7.58,25.62,27,27,0.055,0.003,0.000,0.000,0.000,0.000,-0.047345,11.955,-0.251827,-0.047135,

21-08-17,3.418,12.276,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.17,0.01,0.18,8.28,7.58,25.62,27,27,0.032,0.002,0.000,0.000,0.000,0.000,-0.047015,12.038,-0.251827,-0.047135,

21-08-17,3.502,12.360,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.24,0.02,0.26,8.23,7.58,25.75,27,27,0.032,0.006,0.000,0.000,0.000,0.000,-0.046691,12.122,-0.251827,-0.047135,

21-08-17,3.586,12.443,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.33,0.03,0.36,8.19,7.58,25.75,27,27,0.038,-0.002,0.000,0.000,0.000,0.000,-0.046370,12.206,-0.251827,-0.047135,

21-08-17,3.669,12.527,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.43,0.03,0.47,8.14,7.58,25.75,28,28,0.047,0.002,0.000,0.000,0.000,0.000,-0.046055,12.289,-0.251827,-0.047135,

21-08-17,3.753,12.611,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.55,0.04,0.59,8.10,7.58,25.75,28,28,0.042,0.001,0.000,0.000,0.000,0.000,-0.045743,12.373,-0.251827,-0.047135,

21-08-17,3.837,12.695,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.68,0.05,0.73,8.04,7.58,25.75,28,28,0.035,0.005,0.000,0.000,0.000,0.000,-0.045435,12.457,-0.251827,-0.047135,

21-08-17,3.921,12.778,3,continuous,16714.30,566.733,8699.65,29.033,0.001658,0.000606,1.827,5.322,5.310,0.000,0.000,17.27,2.12,0.928,0.82,0.06,0.88,7.99,7.58,25.75,28,28,0.031,0.001,0.000,0.000,0.000,0.000,-0.045132,12.541,-0.251827,-0.047135,

21-08-17,4.010,12.868,3,periodic,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.928,0.82,0.06,0.88,7.99,7.58,25.75,28,29,0.031,0.001,0.000,0.000,0.000,0.000,-0.045132,12.630,-0.652774,-0.123930,

21-08-17,4.011,12.868,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,0.96,0.07,1.04,7.99,7.58,25.75,28,29,158.453,0.642,0.000,0.000,0.000,0.000,-0.084053,12.630,-0.652774,-0.123930,

21-08-17,4.094,12.952,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,1.13,0.09,1.21,7.95,7.58,25.75,28,29,0.040,0.005,0.000,0.000,0.000,0.000,-0.083500,12.714,-0.652774,-0.123930,

21-08-17,4.178,13.036,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,1.30,0.10,1.40,7.93,7.58,25.75,29,29,0.045,0.001,0.000,0.000,0.000,0.000,-0.082953,12.798,-0.652774,-0.123930,

21-08-17,4.262,13.119,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,1.49,0.11,1.60,7.92,7.58,25.75,29,29,0.035,0.005,0.000,0.000,0.000,0.000,-0.082414,12.882,-0.652774,-0.123930,

21-08-17,4.345,13.203,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,1.69,0.13,1.82,7.88,7.58,25.75,29,30,0.022,0.006,0.000,0.000,0.000,0.000,-0.081882,12.965,-0.652774,-0.123930,

21-08-17,4.429,13.287,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,1.90,0.14,2.05,7.86,7.58,25.75,29,30,0.060,0.004,0.000,0.000,0.000,0.000,-0.081357,13.049,-0.652774,-0.123930,

21-08-17,4.513,13.371,3,continuous,16428.50,599.433,8484.00,30.933,0.001658,0.000606,1.853,5.213,5.250,0.000,0.000,16.48,2.00,0.929,2.13,0.16,2.29,7.82,7.58,25.75,29,30,0.034,0.003,0.000,0.000,0.000,0.000,-0.080838,13.133,-0.652774,-0.123930,

