New run.
06-08-17,9.40
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,16367.502,1997.384,6.44,18.175844
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,8513.617,305.483,6.69,1.269720
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rEpsa, rEpsb, rEpsc, bEpsa, bEpsb, bEpsc, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
06-08-17,9.467,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.07523,0.07815,0.00000,0.10930,0.17050,0.51890,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.167,0.099,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rKd, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

07-08-17,11.399,14.774,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.06,5.08,22.14,7.42,7.57,25.75,39,55,138.178,0.283,-1.538,-0.032,139.716,0.315,0.000000,1.593,0.000000,0.000000,

07-08-17,11.482,14.858,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.11,5.09,22.21,7.46,7.57,25.75,39,55,137.788,0.281,-1.606,-0.033,139.394,0.314,0.000000,1.677,0.000000,0.000000,

07-08-17,11.566,14.942,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.16,5.11,22.26,7.47,7.57,25.75,39,55,136.465,0.278,-1.572,-0.033,138.037,0.311,0.000000,1.760,0.000000,0.000000,

07-08-17,11.650,15.026,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.19,5.12,22.31,7.49,7.57,25.75,39,55,135.344,0.279,-1.430,-0.030,136.774,0.308,0.000000,1.844,0.000000,0.000000,

07-08-17,11.734,15.110,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.22,5.12,22.34,7.51,7.57,25.75,39,55,134.993,0.277,-1.472,-0.031,136.466,0.308,0.000000,1.928,0.000000,0.000000,

07-08-17,11.818,15.193,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.24,5.13,22.37,7.53,7.57,25.75,39,55,134.447,0.278,-1.340,-0.028,135.787,0.306,0.000000,2.012,0.000000,0.000000,

07-08-17,11.902,15.277,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.25,5.13,22.38,7.57,7.57,25.75,39,55,134.185,0.277,-1.397,-0.029,135.581,0.306,0.000000,2.096,0.000000,0.000000,

07-08-17,11.985,15.361,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.25,5.14,22.39,7.58,7.57,25.75,39,55,135.267,0.280,-1.331,-0.028,136.599,0.308,0.000000,2.180,0.000000,0.000000,

07-08-17,12.069,15.445,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.25,5.13,22.39,7.60,7.57,25.75,39,55,137.313,0.288,-1.166,-0.024,138.479,0.312,0.000000,2.263,0.000000,0.000000,

07-08-17,12.153,15.529,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.24,5.13,22.37,7.62,7.57,25.75,39,55,138.553,0.291,-1.137,-0.024,139.691,0.315,0.000000,2.347,0.000000,0.000000,

07-08-17,12.237,15.613,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.22,5.13,22.35,7.62,7.58,25.62,39,55,128.556,0.264,-1.371,-0.029,129.927,0.293,0.000000,2.431,0.000000,0.000000,

07-08-17,12.321,15.696,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.20,5.12,22.32,7.51,7.57,25.75,39,55,121.723,0.242,-1.755,-0.037,123.478,0.278,0.000000,2.515,0.000000,0.000000,

07-08-17,12.405,15.780,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.17,5.11,22.28,7.38,7.57,25.62,39,55,138.083,0.290,-1.148,-0.024,139.231,0.314,0.000000,2.599,0.000000,0.000000,

07-08-17,12.488,15.864,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.13,5.10,22.23,7.34,7.57,25.75,39,55,137.408,0.285,-1.311,-0.027,138.719,0.313,0.000000,2.682,0.000000,0.000000,

07-08-17,12.572,15.948,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.08,5.08,22.17,7.34,7.57,25.75,39,55,136.720,0.288,-1.084,-0.023,137.804,0.311,0.000000,2.766,0.000000,0.000000,

07-08-17,12.656,16.032,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,17.03,5.07,22.10,7.36,7.57,25.75,39,55,135.200,0.285,-1.043,-0.022,136.244,0.307,0.000000,2.850,0.000000,0.000000,

07-08-17,12.740,16.116,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.97,5.05,22.02,7.38,7.57,25.75,39,55,134.327,0.281,-1.202,-0.025,135.530,0.306,0.000000,2.934,0.000000,0.000000,

07-08-17,12.824,16.199,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.90,5.03,21.93,7.40,7.57,25.75,39,55,134.318,0.283,-1.047,-0.022,135.365,0.305,0.000000,3.018,0.000000,0.000000,

07-08-17,12.908,16.283,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.82,5.01,21.83,7.44,7.57,25.75,39,55,133.668,0.282,-1.016,-0.021,134.684,0.304,0.000000,3.102,0.000000,0.000000,

07-08-17,12.991,16.367,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.74,4.98,21.73,7.46,7.57,25.75,39,55,134.201,0.284,-1.006,-0.021,135.207,0.305,0.000000,3.186,0.000000,0.000000,

07-08-17,13.075,16.451,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.65,4.96,21.61,7.47,7.57,25.75,39,55,136.982,0.294,-0.780,-0.016,137.762,0.311,0.000000,3.269,0.000000,0.000000,

07-08-17,13.159,16.535,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.56,4.93,21.49,7.51,7.57,25.75,39,55,137.815,0.297,-0.739,-0.015,138.554,0.312,0.000000,3.353,0.000000,0.000000,

07-08-17,13.243,16.619,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.45,4.90,21.35,7.53,7.57,25.75,39,55,137.983,0.298,-0.683,-0.014,138.666,0.313,0.000000,3.437,0.000000,0.000000,

07-08-17,13.327,16.702,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.35,4.86,21.21,7.55,7.58,25.75,39,54,114.574,0.238,-1.077,-0.022,115.652,0.261,0.000000,3.521,0.000000,0.000000,

07-08-17,13.411,16.786,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.23,4.83,21.06,7.57,7.58,25.75,39,54,100.167,0.196,-1.589,-0.033,101.755,0.229,0.000000,3.605,0.000000,0.000000,

07-08-17,13.494,16.870,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,16.11,4.79,20.90,7.60,7.58,25.75,39,54,99.400,0.203,-1.160,-0.024,100.560,0.227,0.000000,3.688,0.000000,0.000000,

07-08-17,13.578,16.954,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.98,4.76,20.73,7.62,7.58,25.75,39,54,98.821,0.195,-1.479,-0.031,100.301,0.226,0.000000,3.772,0.000000,0.000000,

07-08-17,13.662,17.038,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.84,4.72,20.56,7.62,7.58,25.75,39,54,96.900,0.194,-1.314,-0.027,98.214,0.221,0.000000,3.856,0.000000,0.000000,

07-08-17,13.746,17.121,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.70,4.67,20.37,7.55,7.58,25.75,39,54,86.141,0.160,-1.819,-0.038,87.960,0.198,0.000000,3.940,0.000000,0.000000,

07-08-17,13.830,17.205,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.55,4.63,20.18,7.42,7.58,25.75,39,54,95.159,0.192,-1.205,-0.025,96.364,0.217,0.000000,4.024,0.000000,0.000000,

07-08-17,13.914,17.289,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.40,4.58,19.98,7.36,7.58,25.75,39,54,98.531,0.200,-1.173,-0.024,99.704,0.225,0.000000,4.108,0.000000,0.000000,

07-08-17,13.997,17.373,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.24,4.54,19.78,7.36,7.58,25.75,38,53,72.689,0.157,-0.369,-0.008,73.058,0.165,0.000000,4.191,0.000000,0.000000,

07-08-17,14.081,17.457,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,15.08,4.49,19.56,7.36,7.58,25.75,38,53,62.606,0.135,-0.332,-0.007,62.938,0.142,0.000000,4.275,0.000000,0.000000,

07-08-17,14.165,17.541,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,14.91,4.44,19.34,7.38,7.58,25.75,38,53,62.470,0.135,-0.318,-0.007,62.788,0.142,0.000000,4.359,0.000000,0.000000,

07-08-17,14.249,17.624,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,14.73,4.38,19.11,7.40,7.58,25.75,38,53,62.690,0.135,-0.355,-0.007,63.045,0.142,0.000000,4.443,0.000000,0.000000,

07-08-17,14.333,17.708,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,14.55,4.33,18.88,7.42,7.58,25.75,38,53,62.371,0.135,-0.319,-0.007,62.689,0.141,0.000000,4.527,0.000000,0.000000,

07-08-17,14.417,17.792,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,14.36,4.27,18.64,7.44,7.58,25.75,38,53,62.060,0.131,-0.460,-0.010,62.519,0.141,0.000000,4.611,0.000000,0.000000,

07-08-17,14.500,17.876,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,14.17,4.22,18.39,7.47,7.58,25.75,38,52,59.331,0.128,-0.307,-0.006,59.639,0.134,0.000000,4.694,0.000000,0.000000,

07-08-17,14.584,17.960,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,13.98,4.16,18.14,7.49,7.58,25.75,38,52,57.777,0.118,-0.677,-0.014,58.453,0.132,0.000000,4.778,0.000000,0.000000,

07-08-17,14.668,18.044,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,13.78,4.10,17.88,7.51,7.58,25.75,38,52,57.598,0.121,-0.483,-0.010,58.081,0.131,0.000000,4.862,0.000000,0.000000,

07-08-17,14.752,18.127,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,13.57,4.04,17.61,7.53,7.58,25.75,38,52,58.215,0.125,-0.328,-0.007,58.543,0.132,0.000000,4.946,0.000000,0.000000,

07-08-17,14.836,18.211,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,13.36,3.98,17.34,7.55,7.58,25.75,37,52,49.387,0.115,0.199,0.004,49.188,0.111,0.000000,5.030,0.000000,0.000000,

07-08-17,14.919,18.295,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,13.15,3.91,17.06,7.57,7.58,25.75,37,51,41.817,0.103,0.470,0.010,41.347,0.093,0.000000,5.114,0.000000,0.000000,

07-08-17,15.003,18.379,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,12.93,3.85,16.78,7.58,7.58,25.75,37,51,41.680,0.098,0.229,0.005,41.451,0.093,0.000000,5.197,0.000000,0.000000,

07-08-17,15.087,18.463,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,12.71,3.78,16.49,7.60,7.58,25.75,37,51,41.676,0.103,0.485,0.010,41.191,0.093,0.000000,5.281,0.000000,0.000000,

07-08-17,15.171,18.547,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,12.49,3.72,16.20,7.62,7.58,25.75,37,51,41.654,0.097,0.168,0.003,41.486,0.094,0.000000,5.365,0.000000,0.000000,

07-08-17,15.255,18.630,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,12.26,3.65,15.91,7.58,7.58,25.62,37,50,38.749,0.085,-0.126,-0.003,38.875,0.088,0.000000,5.449,0.000000,0.000000,

07-08-17,15.339,18.714,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,12.03,3.58,15.61,7.46,7.58,25.75,37,50,39.962,0.127,2.016,0.042,37.947,0.086,0.000000,5.533,0.000000,0.000000,

07-08-17,15.422,18.798,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,11.80,3.51,15.31,7.38,7.58,25.75,37,50,41.166,0.097,0.228,0.005,40.939,0.092,0.000000,5.617,0.000000,0.000000,

07-08-17,15.506,18.882,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,11.56,3.44,15.00,7.36,7.58,25.75,36,50,34.938,0.091,0.637,0.013,34.301,0.077,0.000000,5.700,0.000000,0.000000,

07-08-17,15.590,18.966,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,11.32,3.37,14.69,7.36,7.58,25.75,36,49,28.787,0.083,0.982,0.020,27.805,0.063,0.000000,5.784,0.000000,0.000000,

07-08-17,15.674,19.050,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,11.08,3.30,14.38,7.36,7.58,25.75,36,49,28.973,0.083,0.956,0.020,28.018,0.063,0.000000,5.868,0.000000,0.000000,

07-08-17,15.758,19.133,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,10.84,3.23,14.06,7.40,7.58,25.75,36,49,29.049,0.081,0.844,0.018,28.204,0.064,0.000000,5.952,0.000000,0.000000,

07-08-17,15.842,19.217,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,10.59,3.15,13.74,7.42,7.58,25.75,36,49,28.877,0.084,1.002,0.021,27.875,0.063,0.000000,6.036,0.000000,0.000000,

07-08-17,15.925,19.301,3,continuous,17126.61,356.469,9108.25,20.533,0.002520,0.000471,1.610,4.863,4.880,4.863,4.863,11.03,4.88,0.771,10.35,3.08,13.42,7.44,7.58,25.75,36,48,28.691,0.082,0.948,0.020,27.743,0.063,0.000000,6.120,0.000000,0.000000,

07-08-17,16.010,19.386,3,periodic,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.863,4.863,9.77,4.27,0.771,10.35,3.08,13.42,7.46,7.58,25.75,35,47,28.691,0.082,0.948,0.020,27.743,0.063,0.000000,6.204,0.000000,0.000000,

07-08-17,16.011,19.386,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,9.48,2.81,12.29,7.46,7.58,25.75,35,47,126.314,0.703,15.141,0.377,111.173,0.326,-0.156896,6.205,0.000000,0.000000,

07-08-17,16.095,19.470,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,9.25,2.74,11.99,7.47,7.58,25.62,35,46,19.971,0.085,1.198,0.030,18.773,0.055,-0.154805,6.289,0.000000,0.000000,

07-08-17,16.178,19.554,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,9.01,2.67,11.68,7.49,7.58,25.75,35,46,20.080,0.067,0.369,0.009,19.711,0.058,-0.152769,6.372,0.000000,0.000000,

07-08-17,16.262,19.638,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,8.77,2.60,11.38,7.51,7.58,25.75,34,46,17.714,0.065,0.609,0.015,17.105,0.050,-0.150785,6.456,0.000000,0.000000,

07-08-17,16.346,19.722,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,8.54,2.53,11.07,7.53,7.58,25.75,34,45,12.807,0.055,0.799,0.020,12.008,0.035,-0.148853,6.540,0.000000,0.000000,

07-08-17,16.430,19.805,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,8.30,2.46,10.76,7.55,7.58,25.75,34,45,13.181,0.053,0.645,0.016,12.536,0.037,-0.146969,6.624,0.000000,0.000000,

07-08-17,16.514,19.889,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,8.06,2.39,10.46,7.58,7.58,25.75,34,45,13.115,0.053,0.648,0.016,12.467,0.037,-0.145132,6.708,0.000000,0.000000,

07-08-17,16.597,19.973,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,7.83,2.32,10.15,7.60,7.58,25.75,34,45,13.101,0.062,1.057,0.026,12.045,0.035,-0.143341,6.792,0.000000,0.000000,

07-08-17,16.681,20.057,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,7.59,2.25,9.84,7.62,7.58,25.75,34,44,12.759,0.057,0.887,0.022,11.872,0.035,-0.141593,6.875,0.000000,0.000000,

07-08-17,16.765,20.141,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,7.35,2.18,9.53,7.62,7.58,25.75,34,44,12.534,0.056,0.855,0.021,11.678,0.034,-0.139888,6.959,0.000000,0.000000,

07-08-17,16.849,20.225,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,7.12,2.11,9.23,7.62,7.58,25.62,33,44,10.065,0.036,0.298,0.007,9.766,0.029,-0.138223,7.043,0.000000,0.000000,

07-08-17,16.933,20.308,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,6.88,2.04,8.92,7.47,7.58,25.75,33,43,7.477,0.042,0.922,0.023,6.555,0.019,-0.136597,7.127,0.000000,0.000000,

07-08-17,17.017,20.392,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,6.65,1.97,8.62,7.40,7.58,25.62,33,43,7.963,0.045,0.978,0.024,6.985,0.020,-0.135009,7.211,0.000000,0.000000,

07-08-17,17.100,20.476,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,6.42,1.90,8.32,7.36,7.58,25.75,33,43,7.953,0.041,0.812,0.020,7.141,0.021,-0.133458,7.295,0.000000,0.000000,

07-08-17,17.184,20.560,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,6.19,1.83,8.02,7.36,7.58,25.75,33,42,7.723,0.053,1.364,0.034,6.359,0.019,-0.131941,7.378,0.000000,0.000000,

07-08-17,17.268,20.644,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,5.96,1.77,7.72,7.36,7.58,25.75,33,42,7.789,0.045,1.013,0.025,6.776,0.020,-0.130459,7.462,0.000000,0.000000,

07-08-17,17.352,20.728,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,5.73,1.70,7.43,7.38,7.58,25.75,32,42,7.762,0.040,0.764,0.019,6.997,0.021,-0.129010,7.546,0.000000,0.000000,

07-08-17,17.436,20.811,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,5.50,1.63,7.14,7.42,7.58,25.75,32,41,4.329,0.039,1.193,0.030,3.136,0.009,-0.127593,7.630,0.000000,0.000000,

07-08-17,17.520,20.895,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,5.28,1.57,6.85,7.46,7.58,25.75,32,41,4.359,0.041,1.272,0.032,3.087,0.009,-0.126206,7.714,0.000000,0.000000,

07-08-17,17.603,20.979,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,5.06,1.50,6.56,7.47,7.58,25.75,32,41,4.286,0.040,1.233,0.031,3.054,0.009,-0.124850,7.797,0.000000,0.000000,

07-08-17,17.687,21.063,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,4.84,1.44,6.28,7.47,7.58,25.75,32,40,4.162,0.036,1.095,0.027,3.067,0.009,-0.123522,7.881,0.000000,0.000000,

07-08-17,17.771,21.147,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,4.62,1.37,6.00,7.49,7.58,25.75,32,40,4.349,0.041,1.286,0.032,3.063,0.009,-0.122222,7.965,0.000000,0.000000,

07-08-17,17.855,21.230,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,4.41,1.31,5.72,7.53,7.58,25.75,32,40,4.390,0.037,1.115,0.028,3.274,0.010,-0.120949,8.049,0.000000,0.000000,

07-08-17,17.939,21.314,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,4.20,1.25,5.45,7.55,7.58,25.75,31,39,2.130,0.035,1.330,0.033,0.801,0.002,-0.119702,8.133,0.000000,0.000000,

07-08-17,18.022,21.398,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,4.00,1.19,5.18,7.58,7.58,25.75,31,39,1.995,0.035,1.345,0.033,0.651,0.002,-0.118481,8.217,0.000000,0.000000,

07-08-17,18.106,21.482,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,3.79,1.13,4.92,7.58,7.58,25.75,31,39,1.883,0.031,1.158,0.029,0.725,0.002,-0.117285,8.300,0.000000,0.000000,

07-08-17,18.190,21.566,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,3.60,1.07,4.66,7.60,7.58,25.75,31,38,1.890,0.036,1.399,0.035,0.491,0.001,-0.116112,8.384,0.000000,0.000000,

07-08-17,18.274,21.650,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,3.40,1.01,4.41,7.62,7.58,25.75,31,38,1.997,0.034,1.297,0.032,0.699,0.002,-0.114963,8.468,0.000000,0.000000,

07-08-17,18.358,21.733,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,3.21,0.95,4.16,7.62,7.58,25.62,31,38,1.775,0.027,0.982,0.024,0.793,0.002,-0.113836,8.552,0.000000,0.000000,

07-08-17,18.442,21.817,3,continuous,17133.60,426.633,9123.90,26.733,0.002520,0.000471,1.622,4.670,4.688,4.670,4.670,9.77,4.27,0.771,3.02,0.90,3.92,7.53,7.58,25.62,30,37,1.322,0.016,0.558,0.014,0.764,0.002,-0.112731,8.636,0.000000,0.000000,

