rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,15540.430,22.894,16381.05,24.133068
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,7514.242,1.118,7920.72,1.178777
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
05-05-17,18.363,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.157,0.100,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rEpsa, rEpsb, rEpsc, rKd, bEpsa, bEpsb, bEpsc, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

06-05-17,14.913,20.617,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,82.36,17.99,100.35,7.38,7.27,26.00,83,101,7860.115,6.685,3871.164,6.171,3988.951,0.514,-0.0095,20.380,0.000000,0.000000,

06-05-17,14.997,20.701,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,81.01,17.69,98.69,7.38,7.28,26.00,82,101,7759.528,6.576,3805.846,6.067,3953.682,0.509,-0.0094,20.464,0.000000,0.000000,

06-05-17,15.081,20.785,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,79.63,17.39,97.01,7.40,7.28,26.00,82,100,7533.824,6.347,3669.063,5.849,3864.760,0.498,-0.0094,20.548,0.000000,0.000000,

06-05-17,15.165,20.869,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,78.23,17.08,95.31,7.38,7.29,26.00,81,99,7414.981,6.219,3592.279,5.726,3822.702,0.492,-0.0093,20.632,0.000000,0.000000,

06-05-17,15.249,20.952,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,76.80,16.77,93.58,7.38,7.30,26.00,80,98,7332.918,6.126,3535.894,5.637,3797.024,0.489,-0.0093,20.716,0.000000,0.000000,

06-05-17,15.333,21.036,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,75.36,16.46,91.82,7.38,7.30,26.00,80,98,7116.770,5.902,3402.053,5.423,3714.717,0.479,-0.0093,20.800,0.000000,0.000000,

06-05-17,15.417,21.120,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,73.90,16.14,90.04,7.38,7.31,26.00,79,97,6960.488,5.725,3295.245,5.253,3665.243,0.472,-0.0092,20.883,0.000000,0.000000,

06-05-17,15.500,21.204,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,72.43,15.82,88.24,7.38,7.32,26.00,78,96,6826.446,5.597,3219.703,5.133,3606.744,0.465,-0.0092,20.967,0.000000,0.000000,

06-05-17,15.584,21.288,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,70.93,15.49,86.42,7.38,7.32,25.87,78,96,6668.968,5.411,3106.519,4.952,3562.449,0.459,-0.0092,21.051,0.000000,0.000000,

06-05-17,15.668,21.372,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,69.43,15.16,84.59,7.38,7.32,25.87,77,95,6484.421,5.250,3012.862,4.803,3471.559,0.447,-0.0091,21.135,0.000000,0.000000,

06-05-17,15.752,21.456,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,67.91,14.83,82.73,7.38,7.33,25.87,76,94,6320.962,5.080,2911.197,4.641,3409.765,0.439,-0.0091,21.219,0.000000,0.000000,

06-05-17,15.836,21.540,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,66.37,14.49,80.87,7.38,7.34,26.00,75,93,6138.405,4.870,2783.909,4.438,3354.496,0.432,-0.0091,21.303,0.000000,0.000000,

06-05-17,15.920,21.623,3,continuous,15270.60,24.343,7319.50,0.943,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000173,1.348,11.136,10.965,11.136,11.136,132.46,38.75,0.821,64.83,14.16,78.99,7.38,7.35,26.00,75,92,5944.750,4.663,2659.690,4.240,3285.060,0.423,-0.0090,21.387,0.000000,0.000000,

06-05-17,16.010,21.714,3,periodic,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.136,11.136,131.59,38.50,0.821,64.83,14.16,78.99,7.38,7.35,26.00,74,91,5944.750,4.663,2659.690,4.240,3285.060,0.423,-0.0090,21.477,0.000000,0.000000,

06-05-17,16.011,21.714,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,63.00,13.90,76.90,7.38,7.35,26.00,74,91,5794.053,4.386,2397.785,3.904,3396.268,0.482,-0.0114,21.478,0.000000,0.000000,

06-05-17,16.095,21.798,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,61.44,13.56,75.00,7.38,7.36,25.87,73,90,5562.548,4.267,2339.882,3.810,3222.666,0.457,-0.0114,21.561,0.000000,0.000000,

06-05-17,16.179,21.882,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,59.88,13.21,73.09,7.38,7.37,25.87,72,90,5384.063,4.095,2241.001,3.649,3143.062,0.446,-0.0113,21.645,0.000000,0.000000,

06-05-17,16.262,21.966,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,58.31,12.87,71.17,7.38,7.38,26.00,71,89,5191.750,3.903,2130.148,3.468,3061.602,0.434,-0.0113,21.729,0.000000,0.000000,

06-05-17,16.346,22.050,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,56.74,12.52,69.25,7.38,7.38,25.87,70,88,5042.411,3.752,2043.184,3.327,2999.227,0.425,-0.0112,21.813,0.000000,0.000000,

06-05-17,16.430,22.134,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,55.16,12.17,67.33,7.38,7.39,25.87,70,87,4855.673,3.559,1930.989,3.144,2924.684,0.415,-0.0112,21.897,0.000000,0.000000,

06-05-17,16.514,22.218,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,53.59,11.82,65.41,7.38,7.40,25.87,69,86,4679.854,3.385,1830.688,2.981,2849.166,0.404,-0.0112,21.981,0.000000,0.000000,

06-05-17,16.598,22.301,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,52.01,11.48,63.48,7.38,7.40,25.87,68,85,4495.748,3.204,1726.533,2.811,2769.214,0.393,-0.0111,22.065,0.000000,0.000000,

06-05-17,16.682,22.385,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,50.43,11.13,61.56,7.38,7.41,26.00,67,84,4321.833,3.029,1625.337,2.646,2696.496,0.382,-0.0111,22.148,0.000000,0.000000,

06-05-17,16.766,22.469,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,48.86,10.78,59.64,7.38,7.42,26.00,66,83,4168.963,2.870,1533.141,2.496,2635.822,0.374,-0.0110,22.232,0.000000,0.000000,

06-05-17,16.849,22.553,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,47.30,10.44,57.73,7.38,7.42,25.87,65,82,3998.656,2.703,1437.315,2.340,2561.341,0.363,-0.0110,22.316,0.000000,0.000000,

06-05-17,16.933,22.637,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,45.73,10.09,55.82,7.38,7.43,25.87,65,81,3806.246,2.513,1327.387,2.161,2478.859,0.351,-0.0109,22.400,0.000000,0.000000,

06-05-17,17.017,22.721,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,44.18,9.75,53.93,7.38,7.43,25.87,64,80,3685.626,2.435,1286.405,2.095,2399.221,0.340,-0.0109,22.484,0.000000,0.000000,

06-05-17,17.101,22.805,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,42.63,9.41,52.04,7.42,7.44,25.87,63,79,3520.842,2.266,1188.784,1.936,2332.058,0.331,-0.0109,22.568,0.000000,0.000000,

06-05-17,17.185,22.889,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,41.10,9.07,50.16,7.46,7.45,25.87,62,78,3368.617,2.123,1107.042,1.803,2261.575,0.321,-0.0108,22.652,0.000000,0.000000,

06-05-17,17.269,22.972,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,39.57,8.73,48.30,7.49,7.46,25.87,61,77,3207.581,1.983,1028.232,1.674,2179.349,0.309,-0.0108,22.736,0.000000,0.000000,

06-05-17,17.353,23.056,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,38.06,8.40,46.45,7.53,7.47,25.87,60,76,3003.223,1.805,927.675,1.510,2075.548,0.294,-0.0107,22.819,0.000000,0.000000,

06-05-17,17.437,23.140,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,36.56,8.07,44.62,7.53,7.47,25.87,59,75,2809.786,1.614,817.719,1.331,1992.067,0.282,-0.0107,22.903,0.000000,0.000000,

06-05-17,17.520,23.224,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,35.07,7.74,42.81,7.53,7.48,25.87,58,74,2644.972,1.476,740.692,1.206,1904.281,0.270,-0.0107,22.987,0.000000,0.000000,

06-05-17,17.604,23.308,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,33.60,7.41,41.02,7.51,7.48,25.87,58,73,2494.961,1.341,664.057,1.081,1830.904,0.260,-0.0106,23.071,0.000000,0.000000,

06-05-17,17.688,23.392,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,32.15,7.09,39.24,7.49,7.49,25.87,57,72,2341.861,1.212,591.720,0.963,1750.141,0.248,-0.0106,23.155,0.000000,0.000000,

06-05-17,17.772,23.476,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,30.72,6.78,37.49,7.47,7.49,25.87,56,71,2187.532,1.085,521.283,0.849,1666.249,0.236,-0.0105,23.239,0.000000,0.000000,

06-05-17,17.856,23.559,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,29.30,6.47,35.77,7.47,7.50,25.87,55,70,2032.900,0.961,452.458,0.737,1580.442,0.224,-0.0105,23.323,0.000000,0.000000,

06-05-17,17.940,23.643,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,27.91,6.16,34.07,7.46,7.51,25.87,54,69,1882.983,0.837,383.214,0.624,1499.768,0.213,-0.0105,23.407,0.000000,0.000000,

06-05-17,18.024,23.727,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,26.54,5.86,32.40,7.46,7.51,25.87,53,68,1774.648,0.780,355.412,0.579,1419.236,0.201,-0.0104,23.490,0.000000,0.000000,

06-05-17,18.107,23.811,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,25.19,5.56,30.75,7.47,7.52,25.75,52,66,1648.837,0.687,304.927,0.497,1343.910,0.191,-0.0104,23.574,0.000000,0.000000,

06-05-17,18.191,23.895,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,23.87,5.27,29.14,7.49,7.52,25.87,51,65,1508.651,0.584,248.796,0.405,1259.855,0.179,-0.0104,23.658,0.000000,0.000000,

06-05-17,18.276,23.979,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,22.57,4.98,27.55,7.53,7.53,25.87,50,64,1366.006,0.489,198.489,0.323,1167.517,0.166,-0.0103,23.743,0.000000,0.000000,

06-05-17,18.360,24.063,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,21.30,4.70,26.00,7.55,7.53,25.87,49,63,1231.819,0.406,155.570,0.253,1076.249,0.153,-0.0103,23.826,0.000000,0.000000,

06-05-17,18.443,24.147,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,20.06,4.43,24.48,7.58,7.54,25.87,49,62,1112.660,0.329,115.083,0.187,997.577,0.141,-0.0103,23.910,0.000000,0.000000,

06-05-17,18.527,24.231,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,18.84,4.16,23.00,7.62,7.54,25.87,48,61,952.122,0.217,55.242,0.090,896.879,0.127,-0.0102,23.994,0.000000,0.000000,

06-05-17,18.611,24.315,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,17.66,3.90,21.56,7.60,7.55,25.87,47,60,828.225,0.160,28.892,0.047,799.333,0.113,-0.0102,24.078,0.000000,0.000000,

06-05-17,18.695,24.399,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,16.51,3.64,20.15,7.58,7.55,25.87,46,58,691.272,0.118,13.284,0.022,677.987,0.096,-0.0101,24.162,0.000000,0.000000,

06-05-17,18.779,24.483,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,15.39,3.40,18.78,7.57,7.56,25.87,45,57,573.362,0.084,2.118,0.003,571.245,0.081,-0.0101,24.246,0.000000,0.000000,

06-05-17,18.863,24.566,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,14.30,3.16,17.46,7.55,7.56,25.87,44,56,463.953,0.070,2.876,0.005,461.077,0.065,-0.0101,24.330,0.000000,0.000000,

06-05-17,18.947,24.650,3,continuous,15381.74,25.046,7356.08,1.043,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000172,1.334,11.112,11.055,11.112,11.112,131.59,38.50,0.819,13.25,2.92,16.17,7.53,7.57,25.87,43,55,359.831,0.052,0.568,0.001,359.264,0.051,-0.0100,24.413,0.000000,0.000000,

New run. ,0.00
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,15487.276,30.045,16325.03,31.670721
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,7458.918,1.378,7862.39,1.452940
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
06-05-17,20.038,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.157,0.100,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rEpsa, rEpsb, rEpsc, rKd, bEpsa, bEpsb, bEpsc, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

06-05-17,20.124,0.153,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,2.45,0.54,2.99,7.58,7.58,25.87,32,38,23.114,0.024,11.296,0.022,11.817,0.002,0.0000,0.153,0.000000,0.000000,

06-05-17,20.208,0.237,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,2.00,0.45,2.45,7.62,7.58,25.87,31,36,1.332,0.028,15.565,0.030,-14.234,-0.003,0.0000,0.000,0.000000,0.000000,

06-05-17,20.292,0.321,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,1.61,0.36,1.96,7.64,7.58,25.87,31,35,0.764,0.023,13.159,0.026,-12.395,-0.002,0.0000,0.084,0.000000,0.000000,

06-05-17,20.376,0.404,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,1.25,0.28,1.53,7.66,7.58,25.75,30,34,0.274,0.010,5.790,0.011,-5.516,-0.001,0.0000,0.168,0.000000,0.000000,

06-05-17,20.459,0.488,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.94,0.21,1.14,7.64,7.58,25.87,29,33,0.278,0.014,7.716,0.015,-7.438,-0.001,0.0000,0.252,0.000000,0.000000,

06-05-17,20.543,0.572,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.67,0.15,0.82,7.60,7.58,25.87,29,32,0.271,0.008,4.615,0.009,-4.344,-0.001,0.0000,0.335,0.000000,0.000000,

06-05-17,20.627,0.656,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.45,0.10,0.55,7.58,7.58,25.75,28,30,0.265,0.015,8.272,0.016,-8.007,-0.001,0.0000,0.419,0.000000,0.000000,

06-05-17,20.711,0.740,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.27,0.06,0.33,7.57,7.58,25.87,28,29,0.244,0.012,6.641,0.013,-6.397,-0.001,0.0000,0.503,0.000000,0.000000,

06-05-17,20.795,0.824,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.13,0.03,0.16,7.55,7.58,25.75,27,28,0.254,0.014,8.000,0.016,-7.747,-0.001,0.0000,0.587,0.000000,0.000000,

06-05-17,20.879,0.908,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.05,0.01,0.06,7.53,7.58,25.87,27,27,0.291,0.012,6.794,0.013,-6.503,-0.001,0.0000,0.671,0.000000,0.000000,

06-05-17,20.963,0.992,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,0.818,0.00,0.00,0.01,7.51,7.58,25.87,27,26,0.276,0.027,15.474,0.030,-15.199,-0.003,0.0000,0.755,0.000000,0.000000,

06-05-17,21.500,1.529,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,7.69,8.50,25.75,27,26,-0.002,0.025,14.314,0.028,-14.316,-0.003,0.0000,1.292,0.000000,0.000000,

06-05-17,22.001,2.030,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,7.86,8.50,25.75,27,26,-0.002,0.026,14.803,0.029,-14.805,-0.003,0.0000,1.793,0.000000,0.000000,

06-05-17,22.501,2.530,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,8.01,8.50,25.75,27,26,-0.002,0.025,14.355,0.028,-14.357,-0.003,0.0000,2.293,0.000000,0.000000,

06-05-17,23.002,3.031,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,8.14,8.50,25.75,27,26,-0.002,0.026,14.639,0.028,-14.640,-0.003,0.0000,2.794,0.000000,0.000000,

06-05-17,23.502,3.531,3,continuous,15487.28,30.045,7458.92,1.378,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000171,1.328,10.909,10.313,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,8.23,8.50,25.75,27,26,-0.002,0.026,14.642,0.028,-14.644,-0.003,0.0000,3.295,0.000000,0.000000,

07-05-17,0.010,4.039,3,periodic,15682.20,34.443,7497.28,1.393,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000175,1.363,10.909,10.904,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,8.32,8.50,25.75,27,26,-0.002,0.026,14.642,0.028,-14.644,-0.003,0.0000,3.802,0.000000,0.000000,

07-05-17,0.011,4.040,3,continuous,15682.20,34.443,7497.28,1.393,0.10740,0.06075,0.00000,0.000600,0.10930,0.17050,0.51890,0.000175,1.363,10.909,10.904,10.909,10.909,124.53,36.43,nan,0.00,0.00,0.00,8.32,8.50,25.75,27,26,18.823,0.029,12.553,0.028,6.270,0.001,0.0000,3.803,0.000000,0.000000,

