New run.
23-07-17,14.66
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,14596.503,1312.982,11.06,9.542271
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,7402.935,75.363,8.04,0.236442
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rEpsa, rEpsb, rEpsc, bEpsa, bEpsb, bEpsc, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
23-07-17,14.727,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.07523,0.07815,0.00000,0.10930,0.17050,0.51890,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.167,0.099,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rKd, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

25-07-17,9.040,41.709,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,3.76,1.37,5.13,8.97,7.58,25.50,30,38,0.289,0.030,0.643,0.033,-0.354,-0.003,0.149158,41.292,0.000000,0.000000,

25-07-17,9.124,41.792,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,3.82,1.39,5.21,8.97,7.58,25.50,30,38,0.290,0.031,0.682,0.035,-0.392,-0.003,0.148856,41.375,0.000000,0.000000,

25-07-17,9.208,41.876,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,3.88,1.41,5.30,8.97,7.58,25.50,30,38,0.299,0.031,0.677,0.034,-0.378,-0.003,0.148555,41.459,0.000000,0.000000,

25-07-17,9.292,41.960,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,3.94,1.44,5.38,8.97,7.58,25.50,30,38,0.279,0.031,0.667,0.034,-0.388,-0.003,0.148255,41.543,0.000000,0.000000,

25-07-17,9.375,42.044,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.00,1.46,5.46,8.97,7.58,25.62,30,38,0.262,0.030,0.667,0.034,-0.405,-0.004,0.147957,41.627,0.000000,0.000000,

25-07-17,9.459,42.128,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.06,1.48,5.54,8.95,7.58,25.62,31,38,0.446,0.036,0.755,0.038,-0.309,-0.003,0.147659,41.711,0.000000,0.000000,

25-07-17,9.543,42.212,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.11,1.50,5.61,8.95,7.58,25.50,31,38,1.317,0.046,0.808,0.041,0.509,0.004,0.147363,41.795,0.000000,0.000000,

25-07-17,9.627,42.295,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.17,1.52,5.69,8.95,7.58,25.50,31,39,1.360,0.045,0.787,0.040,0.573,0.005,0.147068,41.878,0.000000,0.000000,

25-07-17,9.711,42.379,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.22,1.54,5.76,8.95,7.58,25.50,31,39,1.384,0.049,0.870,0.044,0.514,0.004,0.146774,41.962,0.000000,0.000000,

25-07-17,9.795,42.463,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.27,1.56,5.83,8.95,7.58,25.50,31,39,1.392,0.043,0.739,0.038,0.653,0.006,0.146482,42.046,0.000000,0.000000,

25-07-17,9.878,42.547,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.32,1.57,5.90,8.95,7.58,25.50,31,39,1.379,0.048,0.842,0.043,0.537,0.005,0.146190,42.130,0.000000,0.000000,

25-07-17,9.962,42.631,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.37,1.59,5.96,8.95,7.58,25.62,31,39,1.314,0.043,0.757,0.038,0.557,0.005,0.145900,42.214,0.000000,0.000000,

25-07-17,10.046,42.715,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.42,1.61,6.03,8.95,7.58,25.62,31,39,1.236,0.045,0.810,0.041,0.427,0.004,0.145611,42.298,0.000000,0.000000,

25-07-17,10.130,42.798,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.46,1.62,6.09,8.95,7.58,25.62,31,39,1.318,0.049,0.887,0.045,0.431,0.004,0.145323,42.381,0.000000,0.000000,

25-07-17,10.214,42.882,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.51,1.64,6.15,8.95,7.58,25.50,31,39,1.375,0.041,0.701,0.036,0.675,0.006,0.145036,42.465,0.000000,0.000000,

25-07-17,10.298,42.966,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.55,1.66,6.20,8.95,7.58,25.50,31,39,1.379,0.049,0.888,0.045,0.491,0.004,0.144750,42.549,0.000000,0.000000,

25-07-17,10.381,43.050,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.59,1.67,6.26,8.95,7.58,25.50,31,39,1.379,0.044,0.769,0.039,0.610,0.005,0.144466,42.633,0.000000,0.000000,

25-07-17,10.465,43.134,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.62,1.68,6.31,8.95,7.58,25.62,31,39,1.367,0.047,0.840,0.043,0.527,0.005,0.144182,42.717,0.000000,0.000000,

25-07-17,10.549,43.217,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.66,1.70,6.36,8.95,7.58,25.50,31,39,1.306,0.047,0.841,0.043,0.465,0.004,0.143900,42.801,0.000000,0.000000,

25-07-17,10.633,43.301,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.70,1.71,6.41,8.95,7.58,25.62,31,39,1.216,0.047,0.864,0.044,0.352,0.003,0.143618,42.884,0.000000,0.000000,

25-07-17,10.717,43.385,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.73,1.72,6.45,8.95,7.58,25.62,31,39,1.295,0.046,0.822,0.042,0.473,0.004,0.143338,42.968,0.000000,0.000000,

25-07-17,10.801,43.469,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.76,1.73,6.49,8.95,7.58,25.50,31,39,1.366,0.053,0.967,0.049,0.399,0.003,0.143059,43.052,0.000000,0.000000,

25-07-17,10.884,43.553,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.79,1.74,6.53,8.95,7.58,25.37,31,39,1.341,0.043,0.735,0.037,0.605,0.005,0.142781,43.136,0.000000,0.000000,

25-07-17,10.968,43.637,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.81,1.75,6.57,8.95,7.58,25.50,31,40,1.346,0.045,0.787,0.040,0.560,0.005,0.142504,43.220,0.000000,0.000000,

25-07-17,11.052,43.720,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.84,1.76,6.60,8.95,7.58,25.50,31,40,1.288,0.050,0.909,0.046,0.379,0.003,0.142228,43.304,0.000000,0.000000,

25-07-17,11.136,43.804,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.86,1.77,6.63,8.95,7.58,25.62,31,40,1.364,0.442,10.203,0.519,-8.840,-0.077,0.141954,43.387,0.000000,0.000000,

25-07-17,11.220,43.888,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.88,1.78,6.66,8.95,7.58,25.62,31,40,1.324,0.049,0.888,0.045,0.436,0.004,0.141680,43.471,0.000000,0.000000,

25-07-17,11.304,43.972,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.90,1.78,6.68,8.95,7.58,25.50,31,40,1.391,0.046,0.807,0.041,0.583,0.005,0.141407,43.555,0.000000,0.000000,

25-07-17,11.387,44.056,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.92,1.79,6.71,8.95,7.58,25.50,31,40,1.365,0.048,0.846,0.043,0.520,0.005,0.141136,43.639,0.000000,0.000000,

25-07-17,11.471,44.140,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.93,1.80,6.73,8.95,7.58,25.50,31,40,1.366,0.047,0.828,0.042,0.539,0.005,0.140865,43.723,0.000000,0.000000,

25-07-17,11.555,44.223,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.94,1.80,6.74,8.95,7.58,25.50,31,40,1.364,0.048,0.845,0.043,0.519,0.005,0.140595,43.806,0.000000,0.000000,

25-07-17,11.639,44.307,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.95,1.80,6.76,8.95,7.58,25.50,31,40,1.290,0.046,0.831,0.042,0.459,0.004,0.140327,43.890,0.000000,0.000000,

25-07-17,11.723,44.391,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.96,1.81,6.77,8.95,7.58,25.62,31,40,1.208,0.044,0.800,0.041,0.408,0.004,0.140059,43.974,0.000000,0.000000,

25-07-17,11.806,44.475,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.97,1.81,6.78,8.95,7.58,25.62,31,40,1.311,0.049,0.888,0.045,0.423,0.004,0.139793,44.058,0.000000,0.000000,

25-07-17,11.890,44.559,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.97,1.81,6.78,8.95,7.58,25.50,31,40,1.373,0.047,0.831,0.042,0.543,0.005,0.139528,44.142,0.000000,0.000000,

25-07-17,11.974,44.642,3,continuous,14456.45,735.107,7167.51,62.386,0.001493,0.000585,1.672,2.891,2.788,2.891,2.891,2.32,1.18,0.733,4.97,1.81,6.78,8.95,7.58,25.50,31,40,1.349,0.048,0.872,0.044,0.478,0.004,0.139263,44.226,0.000000,0.000000,

25-07-17,12.010,44.679,3,periodic,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.891,2.891,2.53,1.31,0.733,4.97,1.81,6.78,8.95,7.58,25.50,31,41,1.349,0.048,0.872,0.044,0.478,0.004,0.139263,44.262,0.000000,0.000000,

25-07-17,12.058,44.726,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.26,2.06,7.32,8.95,7.58,25.50,31,41,177.550,1.796,3.734,0.174,173.816,1.622,0.155093,44.309,0.000000,0.000000,

25-07-17,12.142,44.810,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.26,2.05,7.31,8.95,7.58,25.50,31,41,1.220,0.045,0.893,0.042,0.327,0.003,0.154801,44.393,0.000000,0.000000,

25-07-17,12.226,44.894,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.25,2.05,7.30,8.95,7.58,25.62,31,41,1.995,1.300,34.325,1.601,-32.330,-0.302,0.154509,44.477,0.000000,0.000000,

25-07-17,12.309,44.978,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.25,2.05,7.29,8.95,7.58,25.62,31,41,1.175,0.045,0.923,0.043,0.252,0.002,0.154218,44.561,0.000000,0.000000,

25-07-17,12.393,45.062,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.24,2.05,7.28,8.95,7.58,25.62,31,41,1.338,0.049,0.968,0.045,0.370,0.003,0.153929,44.645,0.000000,0.000000,

25-07-17,12.477,45.145,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.22,2.04,7.27,8.95,7.58,25.50,31,40,1.359,0.050,1.013,0.047,0.346,0.003,0.153640,44.729,0.000000,0.000000,

25-07-17,12.561,45.229,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.21,2.04,7.25,8.95,7.58,25.37,31,40,1.340,0.046,0.906,0.042,0.434,0.004,0.153353,44.812,0.000000,0.000000,

25-07-17,12.645,45.313,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.19,2.03,7.22,8.95,7.58,25.50,31,40,1.328,0.048,0.959,0.045,0.370,0.003,0.153066,44.896,0.000000,0.000000,

25-07-17,12.728,45.397,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.18,2.02,7.20,8.95,7.58,25.50,31,40,1.273,0.046,0.904,0.042,0.370,0.003,0.152781,44.980,0.000000,0.000000,

25-07-17,12.812,45.481,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.16,2.01,7.17,8.95,7.58,25.50,31,40,1.193,0.047,0.969,0.045,0.223,0.002,0.152497,45.064,0.000000,0.000000,

25-07-17,12.896,45.565,3,continuous,14441.80,673.733,7172.81,66.936,0.001493,0.000585,1.529,2.978,2.848,2.978,2.978,2.53,1.31,0.719,5.13,2.01,7.14,8.95,7.58,25.62,31,40,1.126,0.044,0.902,0.042,0.223,0.002,0.152214,45.148,0.000000,0.000000,

rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,15758.891,2804.822,21.52,24.937196
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,8007.922,580.771,6.36,5.002821
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rEpsa, rEpsb, rEpsc, bEpsa, bEpsb, bEpsc, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
25-07-17,14.580,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.07523,0.07815,0.00000,0.10930,0.17050,0.51890,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.167,0.099,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rKd, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

25-07-17,14.666,0.153,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.25,0.09,0.34,8.47,7.58,28.37,27,27,28.259,2.340,2.750,0.489,25.509,1.850,0.000000,0.153,0.000000,0.000000,

25-07-17,14.750,0.237,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.25,0.08,0.33,8.44,7.58,27.87,27,27,0.040,0.021,0.174,0.031,-0.135,-0.010,0.000000,0.000,0.000000,0.000000,

25-07-17,14.834,0.321,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.24,0.08,0.33,8.40,7.58,27.62,27,27,0.182,0.684,6.364,1.133,-6.182,-0.448,-0.000273,0.084,0.000000,0.000000,

25-07-17,14.918,0.405,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.24,0.08,0.32,8.35,7.58,27.50,27,27,0.032,0.025,0.215,0.038,-0.183,-0.013,-0.000137,0.168,0.000000,0.000000,

25-07-17,15.002,0.488,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.23,0.08,0.31,8.26,7.58,27.62,27,27,0.051,0.022,0.171,0.030,-0.120,-0.009,-0.000091,0.251,0.000000,0.000000,

25-07-17,15.086,0.572,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.23,0.08,0.31,8.16,7.58,27.75,27,27,0.043,0.019,0.155,0.028,-0.112,-0.008,-0.000068,0.335,0.000000,0.000000,

25-07-17,15.169,0.656,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.23,0.08,0.30,8.06,7.58,27.62,27,27,0.058,0.022,0.174,0.031,-0.116,-0.008,-0.000055,0.419,0.000000,0.000000,

25-07-17,15.253,0.740,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.22,0.08,0.30,7.97,7.58,27.37,27,27,0.054,0.024,0.189,0.034,-0.134,-0.010,0.000000,0.503,0.000000,0.000000,

25-07-17,15.337,0.824,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.22,0.07,0.29,7.89,7.58,27.12,27,27,0.045,0.025,0.203,0.036,-0.158,-0.011,-0.000039,0.587,0.000000,0.000000,

25-07-17,15.421,0.907,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.21,0.07,0.29,7.82,7.58,27.12,27,27,0.029,0.018,0.153,0.027,-0.123,-0.009,-0.000034,0.671,0.000000,0.000000,

25-07-17,15.505,0.991,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.21,0.07,0.28,7.73,7.58,27.37,27,27,0.048,0.019,0.148,0.026,-0.100,-0.007,0.000000,0.754,0.000000,0.000000,

25-07-17,15.588,1.075,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.21,0.07,0.28,7.65,7.58,27.50,27,27,0.052,0.018,0.136,0.024,-0.084,-0.006,-0.000027,0.838,0.000000,0.000000,

25-07-17,15.672,1.159,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.20,0.07,0.27,7.62,7.58,27.37,27,27,0.048,0.025,0.208,0.037,-0.161,-0.012,-0.000025,0.922,0.000000,0.000000,

25-07-17,15.756,1.243,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.20,0.07,0.26,7.56,7.58,26.87,27,27,0.027,0.021,0.182,0.032,-0.155,-0.011,-0.000023,1.006,0.000000,0.000000,

25-07-17,15.840,1.327,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.19,0.07,0.26,7.53,7.58,27.00,27,27,0.044,0.023,0.187,0.033,-0.143,-0.010,-0.000021,1.090,0.000000,0.000000,

25-07-17,15.924,1.410,3,continuous,15758.89,2804.822,8007.92,580.771,0.001493,0.000585,1.505,0.958,0.858,0.958,0.958,0.08,0.03,0.745,0.19,0.06,0.25,7.51,7.58,27.00,27,27,0.065,0.100,0.902,0.160,-0.836,-0.061,0.000000,1.173,0.000000,0.000000,

25-07-17,16.011,1.497,3,periodic,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.958,0.958,0.08,0.03,0.745,0.19,0.06,0.25,7.49,7.58,27.12,27,27,0.065,0.100,0.902,0.160,-0.836,-0.061,0.000000,1.260,0.000000,0.000000,

25-07-17,16.011,1.498,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.17,0.06,0.22,7.49,7.58,27.12,27,27,129.665,10.600,12.249,2.203,117.416,8.397,-0.680167,1.261,0.000000,0.000000,

25-07-17,16.095,1.581,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.16,0.05,0.22,7.51,7.58,27.12,27,27,0.043,0.036,0.304,0.055,-0.261,-0.019,-0.637748,1.345,0.000000,0.000000,

25-07-17,16.179,1.665,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.16,0.05,0.21,7.53,7.58,26.75,27,27,0.035,0.036,0.312,0.056,-0.277,-0.020,-0.600341,1.428,0.000000,0.000000,

25-07-17,16.262,1.749,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.15,0.05,0.20,7.56,7.58,26.62,27,27,0.043,0.038,0.321,0.058,-0.278,-0.020,-0.567060,1.512,0.000000,0.000000,

25-07-17,16.346,1.833,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.15,0.05,0.20,7.60,7.58,26.75,27,27,0.033,0.034,0.295,0.053,-0.262,-0.019,-0.537245,1.596,0.000000,0.000000,

25-07-17,16.430,1.917,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.14,0.05,0.19,7.60,7.58,26.87,27,27,0.051,0.036,0.303,0.054,-0.252,-0.018,-0.510440,1.680,0.000000,0.000000,

25-07-17,16.514,2.001,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.14,0.05,0.19,7.60,7.58,27.00,27,27,0.057,0.036,0.296,0.053,-0.238,-0.017,-0.486183,1.764,0.000000,0.000000,

25-07-17,16.598,2.084,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.14,0.05,0.18,7.62,7.58,26.75,27,27,0.053,0.037,0.304,0.055,-0.250,-0.018,-0.464135,1.848,0.000000,0.000000,

25-07-17,16.682,2.168,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.13,0.04,0.18,7.64,7.58,26.50,27,27,0.060,0.028,0.222,0.040,-0.162,-0.012,-0.443988,1.931,0.000000,0.000000,

25-07-17,16.765,2.252,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.13,0.04,0.17,7.62,7.58,26.50,27,27,0.012,0.021,0.187,0.034,-0.175,-0.012,-0.425508,2.015,0.000000,0.000000,

25-07-17,16.849,2.336,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.12,0.04,0.17,7.55,7.58,26.62,27,27,0.033,0.022,0.182,0.033,-0.148,-0.011,-0.408528,2.099,0.000000,0.000000,

25-07-17,16.933,2.420,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.12,0.04,0.16,7.47,7.58,26.75,27,27,0.066,0.054,0.454,0.082,-0.389,-0.028,-0.392838,2.183,0.000000,0.000000,

25-07-17,17.017,2.504,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.12,0.04,0.15,7.45,7.58,26.50,27,27,0.045,0.035,0.290,0.052,-0.245,-0.017,-0.378312,2.267,0.000000,0.000000,

25-07-17,17.101,2.587,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.11,0.04,0.15,7.49,7.58,26.37,27,27,0.024,0.033,0.291,0.052,-0.267,-0.019,-0.364810,2.351,0.000000,0.000000,

25-07-17,17.185,2.671,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.11,0.04,0.14,7.53,7.58,26.37,27,27,0.051,0.035,0.293,0.053,-0.242,-0.017,-0.352259,2.434,0.000000,0.000000,

25-07-17,17.268,2.755,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.10,0.03,0.14,7.56,7.58,26.50,27,27,0.041,0.035,0.301,0.054,-0.260,-0.019,-0.340532,2.518,0.000000,0.000000,

25-07-17,17.352,2.839,3,continuous,15895.40,2859.433,8085.45,578.233,0.001493,0.000585,1.713,0.924,0.986,0.924,0.924,0.08,0.03,0.748,0.10,0.03,0.13,7.55,7.58,26.75,27,27,0.051,0.036,0.303,0.054,-0.252,-0.018,-0.329563,2.602,0.000000,0.000000,

