New run.
12-06-17,13.10
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,15253.654,1080.233,11.91,21.639232
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,7866.826,71.808,6.10,0.696817
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rEpsa, rEpsb, rEpsc, bEpsa, bEpsb, bEpsc, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
12-06-17,13.167,300000,1978.00,719.00,10.00,0.7673,0.2245,0.750,1.2351,1.5182,0.07523,0.07815,0.00000,0.10930,0.17050,0.51890,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.167,0.099,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rKd, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

12-06-17,13.672,0.572,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,27.85,5.20,33.04,8.62,7.57,25.75,40,50,127.698,0.596,-9.226,-0.653,136.923,1.250,0.000000,0.335,0.000000,0.000000,

12-06-17,13.756,0.656,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,27.60,5.15,32.75,8.62,7.57,25.75,40,50,128.915,0.518,-10.685,-0.757,139.600,1.274,0.000000,0.419,0.000000,0.000000,

12-06-17,13.840,0.740,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,27.34,5.10,32.44,8.62,7.57,25.75,40,50,128.750,0.518,-10.658,-0.755,139.408,1.273,0.000000,0.503,0.000000,0.000000,

12-06-17,13.924,0.823,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,27.07,5.05,32.12,8.62,7.58,25.75,39,50,118.402,0.474,-9.841,-0.697,128.243,1.171,0.000000,0.586,0.000000,0.000000,

12-06-17,14.007,0.907,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,26.79,5.00,31.78,8.62,7.58,25.75,39,49,95.311,0.397,-7.672,-0.543,102.984,0.940,0.000000,0.670,0.000000,0.000000,

12-06-17,14.091,0.991,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,26.49,4.94,31.44,8.62,7.58,25.75,39,49,96.284,0.404,-7.699,-0.545,103.983,0.949,0.000000,0.754,0.000000,0.000000,

12-06-17,14.175,1.075,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,26.19,4.89,31.08,8.62,7.58,25.62,39,49,98.015,0.407,-7.908,-0.560,105.922,0.967,0.000000,0.838,0.000000,0.000000,

12-06-17,14.259,1.158,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,25.88,4.83,30.71,8.62,7.58,25.62,39,49,98.147,0.407,-7.917,-0.561,106.064,0.968,0.000000,0.922,0.000000,0.000000,

12-06-17,14.342,1.242,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,25.56,4.77,30.33,8.62,7.58,25.62,39,49,98.049,0.410,-7.866,-0.557,105.915,0.967,0.000000,1.005,0.000000,0.000000,

12-06-17,14.426,1.326,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,25.24,4.71,29.94,8.62,7.58,25.62,39,49,95.956,0.392,-7.841,-0.555,103.797,0.947,0.000000,1.089,0.000000,0.000000,

12-06-17,14.510,1.410,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,24.90,4.64,29.54,8.62,7.58,25.62,39,49,95.500,0.399,-7.665,-0.543,103.165,0.942,0.000000,1.173,0.000000,0.000000,

12-06-17,14.594,1.494,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,24.55,4.58,29.13,8.62,7.58,25.62,39,48,97.896,0.408,-7.879,-0.558,105.776,0.966,0.000000,1.257,0.000000,0.000000,

12-06-17,14.678,1.577,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,24.20,4.51,28.72,8.62,7.58,25.62,39,48,97.876,0.405,-7.925,-0.561,105.801,0.966,0.000000,1.340,0.000000,0.000000,

12-06-17,14.761,1.661,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,23.84,4.45,28.29,8.62,7.58,25.50,38,48,81.576,0.352,-6.362,-0.451,87.938,0.803,0.000000,1.424,0.000000,0.000000,

12-06-17,14.845,1.745,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,23.47,4.38,27.85,8.62,7.58,25.50,38,48,71.360,0.312,-5.509,-0.390,76.869,0.702,0.000000,1.508,0.000000,0.000000,

12-06-17,14.929,1.829,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,23.10,4.31,27.40,8.62,7.58,25.62,38,48,71.510,0.312,-5.518,-0.391,77.027,0.703,0.000000,1.592,0.000000,0.000000,

12-06-17,15.013,1.913,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,22.71,4.24,26.95,8.62,7.58,25.50,38,47,73.295,0.320,-5.659,-0.401,78.954,0.721,0.000000,1.676,0.000000,0.000000,

12-06-17,15.096,1.996,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,22.33,4.16,26.49,8.62,7.58,25.50,38,47,73.052,0.320,-5.628,-0.399,78.681,0.718,0.000000,1.759,0.000000,0.000000,

12-06-17,15.180,2.080,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,21.93,4.09,26.02,8.62,7.58,25.50,38,47,71.954,0.316,-5.522,-0.391,77.476,0.707,0.000000,1.843,0.000000,0.000000,

12-06-17,15.264,2.164,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,21.53,4.02,25.55,8.62,7.58,25.50,38,47,70.896,0.308,-5.503,-0.390,76.399,0.697,0.000000,1.927,0.000000,0.000000,

12-06-17,15.348,2.248,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,21.12,3.94,25.06,8.62,7.58,25.50,38,47,72.590,0.320,-5.555,-0.393,78.145,0.713,0.000000,2.011,0.000000,0.000000,

12-06-17,15.432,2.331,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,20.71,3.86,24.58,8.62,7.58,25.50,37,46,53.091,0.253,-3.749,-0.265,56.840,0.519,0.000000,2.094,0.000000,0.000000,

12-06-17,15.515,2.415,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,20.30,3.79,24.08,8.62,7.58,25.50,37,46,52.496,0.246,-3.772,-0.267,56.268,0.514,0.000000,2.178,0.000000,0.000000,

12-06-17,15.599,2.499,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,19.88,3.71,23.59,8.62,7.58,25.50,37,46,51.240,0.240,-3.686,-0.261,54.926,0.501,0.000000,2.262,0.000000,0.000000,

12-06-17,15.683,2.583,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,19.45,3.63,23.08,8.62,7.58,25.50,37,46,51.859,0.248,-3.659,-0.259,55.518,0.507,0.000000,2.346,0.000000,0.000000,

12-06-17,15.767,2.667,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,19.03,3.55,22.57,8.62,7.58,25.50,37,46,52.803,0.244,-3.853,-0.273,56.656,0.517,0.000000,2.430,0.000000,0.000000,

12-06-17,15.850,2.750,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,18.59,3.47,22.06,8.62,7.58,25.37,37,45,52.591,0.248,-3.762,-0.266,56.353,0.514,0.000000,2.513,0.000000,0.000000,

12-06-17,15.934,2.834,3,continuous,15253.65,1080.233,7866.83,71.808,0.001493,0.000585,2.142,2.528,2.703,2.528,2.528,12.39,3.63,0.843,18.16,3.39,21.55,8.62,7.58,25.50,36,45,47.369,0.225,-3.365,-0.238,50.733,0.463,0.000000,2.597,0.000000,0.000000,

12-06-17,16.010,2.910,3,periodic,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.528,2.528,12.15,3.56,0.843,18.16,3.39,21.55,8.62,7.58,25.50,36,45,47.369,0.225,-3.365,-0.238,50.733,0.463,0.000000,2.673,0.000000,0.000000,

12-06-17,16.018,2.918,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,17.48,3.26,20.74,8.62,7.58,25.50,36,45,108.001,1.375,5.905,0.424,102.096,0.951,-0.058921,2.681,0.000000,0.000000,

12-06-17,16.102,3.002,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,17.05,3.18,20.23,8.62,7.58,25.50,36,44,34.936,0.182,-2.301,-0.165,37.237,0.347,-0.057136,2.765,0.000000,0.000000,

12-06-17,16.186,3.085,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,16.61,3.10,19.71,8.62,7.58,25.50,36,44,35.605,0.183,-2.375,-0.171,37.981,0.354,-0.055456,2.849,0.000000,0.000000,

12-06-17,16.269,3.169,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,16.17,3.02,19.19,8.62,7.58,25.37,36,44,35.621,0.184,-2.371,-0.170,37.992,0.354,-0.053872,2.932,0.000000,0.000000,

12-06-17,16.353,3.253,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,15.74,2.94,18.68,8.62,7.58,25.37,36,44,34.947,0.179,-2.340,-0.168,37.287,0.347,-0.052373,3.016,0.000000,0.000000,

12-06-17,16.437,3.337,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,15.30,2.86,18.16,8.62,7.58,25.50,35,43,23.388,0.133,-1.352,-0.097,24.741,0.230,-0.050958,3.100,0.000000,0.000000,

12-06-17,16.521,3.421,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,14.86,2.77,17.64,8.62,7.58,25.37,35,43,22.950,0.134,-1.276,-0.092,24.226,0.226,-0.049617,3.184,0.000000,0.000000,

12-06-17,16.605,3.504,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,14.42,2.69,17.12,8.62,7.58,25.37,35,43,22.829,0.131,-1.304,-0.094,24.134,0.225,-0.048344,3.267,0.000000,0.000000,

12-06-17,16.688,3.588,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,13.99,2.61,16.60,8.62,7.58,25.37,35,43,22.720,0.134,-1.237,-0.089,23.957,0.223,-0.047136,3.351,0.000000,0.000000,

12-06-17,16.772,3.672,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,13.55,2.53,16.08,8.62,7.58,25.37,35,42,21.968,0.128,-1.223,-0.088,23.190,0.216,-0.045987,3.435,0.000000,0.000000,

12-06-17,16.856,3.756,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,13.12,2.45,15.56,8.62,7.58,25.37,34,42,21.830,0.129,-1.182,-0.085,23.012,0.214,-0.044891,3.519,0.000000,0.000000,

12-06-17,16.940,3.840,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,12.68,2.37,15.05,8.62,7.58,25.37,34,42,13.891,0.094,-0.571,-0.041,14.462,0.135,-0.043847,3.603,0.000000,0.000000,

12-06-17,17.024,3.923,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,12.25,2.29,14.54,8.62,7.58,25.37,34,41,13.829,0.093,-0.568,-0.041,14.396,0.134,-0.042852,3.686,0.000000,0.000000,

12-06-17,17.107,4.007,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,11.82,2.21,14.03,8.62,7.58,25.37,34,41,13.514,0.089,-0.589,-0.042,14.103,0.131,-0.041898,3.770,0.000000,0.000000,

12-06-17,17.191,4.091,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,11.39,2.13,13.52,8.62,7.58,25.37,34,41,13.236,0.093,-0.491,-0.035,13.728,0.128,-0.040987,3.854,0.000000,0.000000,

12-06-17,17.275,4.175,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,10.97,2.05,13.02,8.62,7.58,25.37,34,41,13.783,0.090,-0.610,-0.044,14.393,0.134,-0.040115,3.938,0.000000,0.000000,

12-06-17,17.359,4.259,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,10.55,1.97,12.52,8.62,7.58,25.37,33,40,11.171,0.074,-0.476,-0.034,11.647,0.108,-0.039279,4.022,0.000000,0.000000,

12-06-17,17.442,4.342,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,10.13,1.89,12.03,8.62,7.58,25.37,33,40,6.959,0.062,-0.042,-0.003,7.001,0.065,-0.038477,4.105,0.000000,0.000000,

12-06-17,17.526,4.426,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,9.72,1.81,11.54,8.62,7.58,25.37,33,40,6.596,0.063,0.027,0.002,6.569,0.061,-0.037708,4.189,0.000000,0.000000,

12-06-17,17.610,4.510,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,9.31,1.74,11.05,8.62,7.58,25.37,33,39,6.592,0.060,-0.030,-0.002,6.622,0.062,-0.036968,4.273,0.000000,0.000000,

12-06-17,17.694,4.594,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,8.91,1.66,10.57,8.62,7.58,25.37,33,39,6.787,0.061,-0.037,-0.003,6.824,0.064,-0.036258,4.357,0.000000,0.000000,

12-06-17,17.778,4.677,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,8.51,1.59,10.10,8.62,7.58,25.37,32,39,6.968,0.063,-0.034,-0.002,7.002,0.065,-0.035573,4.441,0.000000,0.000000,

12-06-17,17.861,4.761,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,8.12,1.52,9.64,8.62,7.58,25.37,32,38,2.670,0.047,0.357,0.026,2.313,0.022,-0.034915,4.524,0.000000,0.000000,

12-06-17,17.945,4.845,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,7.74,1.44,9.18,8.62,7.58,25.37,32,38,2.558,0.042,0.291,0.021,2.267,0.021,-0.034281,4.608,0.000000,0.000000,

12-06-17,18.029,4.929,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,7.35,1.37,8.73,8.62,7.58,25.37,32,38,2.664,0.044,0.304,0.022,2.360,0.022,-0.033668,4.692,0.000000,0.000000,

12-06-17,18.113,5.013,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,6.98,1.30,8.28,8.62,7.58,25.37,32,37,2.695,0.043,0.279,0.020,2.416,0.022,-0.033078,4.776,0.000000,0.000000,

12-06-17,18.197,5.096,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,6.61,1.23,7.85,8.62,7.58,25.37,32,37,2.714,0.045,0.316,0.023,2.398,0.022,-0.032507,4.859,0.000000,0.000000,

12-06-17,18.280,5.180,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,6.25,1.17,7.42,8.62,7.58,25.37,31,37,1.778,0.040,0.376,0.027,1.402,0.013,-0.031956,4.943,0.000000,0.000000,

12-06-17,18.364,5.264,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,5.90,1.10,7.00,8.62,7.58,25.37,31,36,0.447,0.032,0.445,0.032,0.002,0.000,-0.031423,5.027,0.000000,0.000000,

12-06-17,18.448,5.348,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,5.56,1.04,6.60,8.62,7.58,25.37,31,36,0.545,0.035,0.480,0.034,0.065,0.001,-0.030908,5.111,0.000000,0.000000,

12-06-17,18.532,5.432,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,5.22,0.97,6.20,8.62,7.58,25.37,31,36,0.552,0.036,0.492,0.035,0.060,0.001,-0.030411,5.195,0.000000,0.000000,

12-06-17,18.615,5.515,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,4.89,0.91,5.81,8.62,7.58,25.37,31,35,0.559,0.032,0.423,0.030,0.136,0.001,-0.029927,5.278,0.000000,0.000000,

12-06-17,18.699,5.599,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,4.57,0.85,5.43,8.62,7.58,25.37,30,35,0.454,0.032,0.445,0.032,0.009,0.000,-0.029459,5.362,0.000000,0.000000,

12-06-17,18.783,5.683,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,4.26,0.80,5.06,8.62,7.58,25.37,30,35,0.061,0.025,0.385,0.028,-0.324,-0.003,-0.029006,5.446,0.000000,0.000000,

12-06-17,18.867,5.767,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,3.96,0.74,4.70,8.64,7.58,25.37,30,34,0.044,0.026,0.407,0.029,-0.363,-0.003,-0.028567,5.530,0.000000,0.000000,

12-06-17,18.951,5.850,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,3.67,0.69,4.36,8.64,7.58,25.25,30,34,0.038,0.028,0.441,0.032,-0.403,-0.004,-0.028140,5.613,0.000000,0.000000,

12-06-17,19.034,5.934,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,3.39,0.63,4.02,8.62,7.58,25.37,30,34,0.046,0.025,0.393,0.028,-0.347,-0.003,-0.027726,5.697,0.000000,0.000000,

12-06-17,19.118,6.018,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,3.12,0.58,3.70,8.62,7.58,25.37,30,33,0.054,0.022,0.337,0.024,-0.283,-0.003,-0.027325,5.781,0.000000,0.000000,

12-06-17,19.202,6.102,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,2.85,0.53,3.39,8.64,7.58,25.37,29,33,0.040,0.021,0.324,0.023,-0.284,-0.003,-0.026934,5.865,0.000000,0.000000,

12-06-17,19.286,6.186,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,2.60,0.49,3.09,8.64,7.58,25.37,29,33,0.037,0.020,0.317,0.023,-0.280,-0.003,-0.026555,5.949,0.000000,0.000000,

12-06-17,19.369,6.269,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,2.36,0.44,2.80,8.64,7.58,25.25,29,32,0.045,0.015,0.237,0.017,-0.191,-0.002,-0.026186,6.032,0.000000,0.000000,

12-06-17,19.453,6.353,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,2.13,0.40,2.53,8.64,7.58,25.25,29,32,0.063,0.007,0.108,0.008,-0.046,-0.000,-0.025827,6.116,0.000000,0.000000,

12-06-17,19.537,6.437,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,1.91,0.36,2.27,8.64,7.58,25.25,29,32,0.051,0.012,0.191,0.014,-0.140,-0.001,-0.025478,6.200,0.000000,0.000000,

12-06-17,19.621,6.521,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,1.70,0.32,2.02,8.64,7.58,25.37,29,31,0.042,0.006,0.086,0.006,-0.045,-0.000,-0.025139,6.284,0.000000,0.000000,

12-06-17,19.705,6.604,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,1.50,0.28,1.79,8.64,7.58,25.25,28,31,0.043,-0.000,-0.011,-0.001,0.053,0.000,-0.024808,6.368,0.000000,0.000000,

12-06-17,19.788,6.688,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,1.32,0.25,1.57,8.64,7.58,25.25,28,31,0.042,0.005,0.067,0.005,-0.025,-0.000,-0.024486,6.451,0.000000,0.000000,

12-06-17,19.872,6.772,3,continuous,15004.40,1077.641,7665.13,71.387,0.001493,0.000585,2.152,2.511,2.517,2.511,2.511,12.15,3.56,0.843,1.15,0.21,1.36,8.64,7.58,25.37,28,30,0.040,0.008,0.123,0.009,-0.083,-0.001,-0.024172,6.535,0.000000,0.000000,

