New run. 22-05-17,8.74
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,15180.394,22.532,9.50,0.422277
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,7284.772,1.083,7.46,0.000035
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
22-05-17,8.800,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.167,0.099,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rEpsa, rEpsb, rEpsc, rKd, bEpsa, bEpsb, bEpsc, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

25-05-17,12.944,1.577,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,266.64,67.85,334.49,8.08,6.65,26.37,169,181,33736.859,11.554,22225.222,10.590,11511.636,0.963,-0.0057,1.341,0.000000,0.000000,

25-05-17,13.028,1.661,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,265.29,67.51,332.80,8.06,6.65,26.37,169,181,33664.187,11.569,22280.007,10.617,11384.181,0.953,-0.0054,1.424,0.000000,0.000000,

25-05-17,13.112,1.745,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,263.83,67.13,330.96,8.06,6.65,26.37,168,180,33284.757,11.470,22106.791,10.534,11177.967,0.936,-0.0051,1.508,0.000000,0.000000,

25-05-17,13.195,1.829,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,262.26,66.74,328.99,8.06,6.65,26.37,167,180,33306.777,11.491,22156.171,10.558,11150.606,0.933,-0.0048,1.592,0.000000,0.000000,

25-05-17,13.279,1.912,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,260.58,66.31,326.89,8.06,6.65,26.37,167,179,33118.472,11.444,22077.914,10.520,11040.560,0.924,-0.0046,1.676,0.000000,0.000000,

25-05-17,13.363,1.996,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,258.80,65.85,324.65,8.06,6.66,26.37,166,179,32966.949,11.434,22082.761,10.523,10884.187,0.911,-0.0044,1.760,0.000000,0.000000,

25-05-17,13.447,2.080,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,256.91,65.37,322.28,8.06,6.66,26.37,166,178,32631.322,11.403,22075.968,10.519,10555.354,0.883,-0.0042,1.843,0.000000,0.000000,

25-05-17,13.530,2.164,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,254.92,64.87,319.79,8.06,6.66,26.37,165,177,32391.224,11.341,21969.683,10.469,10421.541,0.872,-0.0040,1.927,0.000000,0.000000,

25-05-17,13.614,2.248,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,252.83,64.34,317.16,8.06,6.66,26.37,164,177,32240.671,11.324,21957.447,10.463,10283.225,0.861,-0.0038,2.011,0.000000,0.000000,

25-05-17,13.698,2.332,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,250.64,63.78,314.42,8.06,6.67,26.37,163,176,31997.792,11.300,21950.197,10.459,10047.596,0.841,-0.0037,2.095,0.000000,0.000000,

25-05-17,13.782,2.415,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,248.35,63.20,311.55,8.06,6.67,26.37,162,175,31689.447,11.264,21923.054,10.446,9766.393,0.817,-0.0035,2.179,0.000000,0.000000,

25-05-17,13.866,2.499,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,245.97,62.59,308.56,8.06,6.67,26.37,162,175,31295.279,11.177,21786.140,10.381,9509.139,0.796,-0.0034,2.262,0.000000,0.000000,

25-05-17,13.950,2.583,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,243.49,61.96,305.45,8.06,6.68,26.37,161,174,31088.164,11.148,21756.230,10.367,9331.933,0.781,-0.0033,2.346,0.000000,0.000000,

25-05-17,14.033,2.667,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,240.93,61.31,302.23,8.06,6.68,26.37,160,173,30825.089,11.103,21696.960,10.339,9128.130,0.764,-0.0032,2.430,0.000000,0.000000,

25-05-17,14.117,2.751,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,238.27,60.63,298.90,8.06,6.69,26.37,159,172,30456.765,11.049,21639.871,10.312,8816.894,0.738,-0.0030,2.514,0.000000,0.000000,

25-05-17,14.201,2.834,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,235.53,59.93,295.46,8.06,6.69,26.37,158,171,30052.105,10.980,21549.941,10.269,8502.165,0.712,-0.0029,2.598,0.000000,0.000000,

25-05-17,14.285,2.918,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,232.70,59.21,291.92,8.06,6.70,26.37,157,170,29756.667,10.931,21486.789,10.239,8269.878,0.692,-0.0029,2.681,0.000000,0.000000,

25-05-17,14.368,3.002,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,229.80,58.47,288.27,8.06,6.70,26.50,156,169,29461.248,10.871,21398.875,10.197,8062.373,0.675,-0.0028,2.765,0.000000,0.000000,

25-05-17,14.452,3.086,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,226.81,57.71,284.52,8.06,6.71,26.37,155,169,29058.626,10.802,21308.777,10.154,7749.850,0.649,-0.0027,2.849,0.000000,0.000000,

25-05-17,14.536,3.169,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,223.74,56.93,280.68,8.06,6.72,26.37,153,168,28615.013,10.717,21185.023,10.095,7429.991,0.622,-0.0026,2.933,0.000000,0.000000,

25-05-17,14.620,3.253,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,220.60,56.14,276.74,8.06,6.72,26.37,152,166,28176.832,10.624,21041.328,10.026,7135.504,0.597,-0.0025,3.017,0.000000,0.000000,

25-05-17,14.704,3.337,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,217.39,55.32,272.71,8.06,6.73,26.37,151,165,27791.808,10.551,20937.896,9.977,6853.912,0.574,-0.0025,3.100,0.000000,0.000000,

25-05-17,14.787,3.421,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,214.12,54.48,268.60,8.06,6.73,26.37,150,164,27490.062,10.479,20819.560,9.921,6670.502,0.558,-0.0024,3.184,0.000000,0.000000,

25-05-17,14.871,3.505,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,210.77,53.63,264.40,8.06,6.74,26.37,148,163,27048.757,10.386,20678.130,9.853,6370.626,0.533,-0.0023,3.268,0.000000,0.000000,

25-05-17,14.955,3.588,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,207.36,52.77,260.13,8.06,6.75,26.37,147,162,26568.992,10.282,20513.855,9.775,6055.137,0.507,-0.0023,3.352,0.000000,0.000000,

25-05-17,15.039,3.672,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,203.90,51.88,255.78,8.06,6.76,26.50,146,161,26099.958,10.195,20393.621,9.718,5706.338,0.478,-0.0022,3.435,0.000000,0.000000,

25-05-17,15.123,3.756,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,200.37,50.99,251.36,8.06,6.77,26.37,144,160,25638.458,10.068,20167.029,9.610,5471.430,0.458,-0.0022,3.519,0.000000,0.000000,

25-05-17,15.206,3.840,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,196.79,50.08,246.87,8.06,6.77,26.50,143,158,25231.052,9.962,19984.828,9.523,5246.224,0.439,-0.0021,3.603,0.000000,0.000000,

25-05-17,15.290,3.924,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,193.16,49.15,242.31,8.06,6.78,26.37,142,157,24769.880,9.854,19807.830,9.439,4962.050,0.415,-0.0021,3.687,0.000000,0.000000,

25-05-17,15.374,4.007,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,189.48,48.22,237.70,8.06,6.79,26.37,140,156,24245.517,9.717,19571.675,9.326,4673.842,0.391,-0.0020,3.771,0.000000,0.000000,

25-05-17,15.458,4.091,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,185.76,47.27,233.03,8.06,6.80,26.50,139,154,23762.134,9.590,19350.554,9.221,4411.580,0.369,-0.0020,3.854,0.000000,0.000000,

25-05-17,15.542,4.175,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,181.99,46.31,228.31,8.06,6.81,26.50,137,153,23211.746,9.457,19128.736,9.115,4083.009,0.342,-0.0019,3.938,0.000000,0.000000,

25-05-17,15.625,4.259,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,178.19,45.34,223.53,8.04,6.82,26.50,136,152,22819.115,9.309,18837.587,8.976,3981.527,0.333,-0.0019,4.022,0.000000,0.000000,

25-05-17,15.709,4.343,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,174.35,44.37,218.72,8.04,6.84,26.37,134,150,22279.140,9.153,18554.429,8.841,3724.710,0.312,-0.0019,4.106,0.000000,0.000000,

25-05-17,15.793,4.426,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,170.48,43.38,213.86,8.04,6.85,26.37,132,149,21747.134,9.009,18301.632,8.721,3445.502,0.288,-0.0018,4.190,0.000000,0.000000,

25-05-17,15.877,4.510,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,166.58,42.39,208.97,8.04,6.86,26.37,131,147,21201.662,8.843,17994.152,8.574,3207.511,0.268,-0.0018,4.273,0.000000,0.000000,

25-05-17,15.960,4.594,3,continuous,14759.50,7.033,6965.80,0.583,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.151,16.326,16.291,16.326,16.326,417.33,122.09,0.797,162.66,41.39,204.05,8.04,6.87,26.37,129,146,20648.613,8.657,17638.185,8.405,3010.428,0.252,-0.0018,4.357,0.000000,0.000000,

25-05-17,16.011,4.644,3,periodic,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,16.326,16.326,392.35,114.79,0.797,162.66,41.39,204.05,8.04,6.88,26.50,124,141,20648.613,8.657,17638.185,8.405,3010.428,0.252,-0.0018,4.407,0.000000,0.000000,

25-05-17,16.044,4.678,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,155.38,39.58,194.96,8.04,6.92,26.50,123,141,19478.042,7.895,11506.938,7.005,7971.106,0.889,-0.1129,4.441,0.000000,0.000000,

25-05-17,16.128,4.761,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,151.50,38.59,190.09,8.04,6.93,26.37,122,139,18331.476,7.694,11361.204,6.917,6970.273,0.777,-0.1108,4.525,0.000000,0.000000,

25-05-17,16.212,4.845,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,147.60,37.60,185.20,8.04,6.95,26.25,120,138,17811.484,7.549,11185.110,6.810,6626.375,0.739,-0.1088,4.609,0.000000,0.000000,

25-05-17,16.296,4.929,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,143.69,36.60,180.29,8.04,6.96,26.37,118,136,17274.439,7.380,10965.799,6.676,6308.641,0.704,-0.1069,4.692,0.000000,0.000000,

25-05-17,16.379,5.013,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,139.77,35.61,175.38,8.04,6.97,26.37,117,134,16765.841,7.177,10671.815,6.497,6094.028,0.680,-0.1050,4.776,0.000000,0.000000,

25-05-17,16.463,5.097,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,135.85,34.61,170.46,8.04,6.99,26.37,115,133,16266.768,6.985,10397.525,6.330,5869.243,0.655,-0.1032,4.860,0.000000,0.000000,

25-05-17,16.547,5.180,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,131.93,33.61,165.54,8.04,7.01,26.25,113,131,15769.308,6.800,10137.795,6.172,5631.513,0.628,-0.1014,4.944,0.000000,0.000000,

25-05-17,16.631,5.264,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,128.01,32.61,160.62,8.04,7.02,26.37,112,130,15213.072,6.600,9859.788,6.003,5353.284,0.597,-0.0997,5.027,0.000000,0.000000,

25-05-17,16.715,5.348,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,124.09,31.61,155.70,8.04,7.04,26.37,110,128,14660.817,6.377,9535.342,5.805,5125.475,0.572,-0.0981,5.111,0.000000,0.000000,

25-05-17,16.798,5.432,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,120.18,30.62,150.80,8.04,7.06,26.37,108,126,14161.626,6.171,9233.768,5.622,4927.859,0.550,-0.0965,5.195,0.000000,0.000000,

25-05-17,16.882,5.516,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,116.29,29.62,145.91,8.04,7.07,26.37,106,125,13688.961,5.965,8924.633,5.433,4764.328,0.531,-0.0950,5.279,0.000000,0.000000,

25-05-17,16.966,5.599,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,112.41,28.64,141.04,8.04,7.09,26.25,105,123,13169.036,5.747,8604.172,5.238,4564.863,0.509,-0.0935,5.363,0.000000,0.000000,

25-05-17,17.050,5.683,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,108.55,27.65,136.20,8.04,7.11,26.25,103,121,12638.497,5.524,8274.848,5.038,4363.648,0.487,-0.0921,5.446,0.000000,0.000000,

25-05-17,17.134,5.767,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,104.71,26.67,131.38,8.02,7.13,26.25,101,119,12119.499,5.292,7923.473,4.824,4196.025,0.468,-0.0907,5.530,0.000000,0.000000,

25-05-17,17.217,5.851,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,100.89,25.70,126.59,8.02,7.14,26.37,99,118,11611.660,5.069,7588.844,4.620,4022.815,0.449,-0.0893,5.614,0.000000,0.000000,

25-05-17,17.301,5.935,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,97.11,24.74,121.84,8.02,7.16,26.37,97,116,11163.324,4.858,7266.308,4.424,3897.015,0.435,-0.0880,5.698,0.000000,0.000000,

25-05-17,17.385,6.018,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,93.35,23.78,117.13,8.02,7.17,26.25,96,114,10682.570,4.640,6934.522,4.222,3748.047,0.418,-0.0867,5.782,0.000000,0.000000,

25-05-17,17.469,6.102,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,89.63,22.83,112.47,8.02,7.19,26.25,94,112,10194.047,4.423,6609.092,4.024,3584.955,0.400,-0.0855,5.865,0.000000,0.000000,

25-05-17,17.553,6.186,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,85.95,21.90,107.85,8.02,7.21,26.25,92,110,9725.900,4.194,6253.053,3.807,3472.847,0.387,-0.0843,5.949,0.000000,0.000000,

25-05-17,17.636,6.270,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,82.31,20.97,103.28,8.02,7.23,26.25,90,108,9269.332,3.969,5903.318,3.594,3366.013,0.375,-0.0831,6.033,0.000000,0.000000,

25-05-17,17.720,6.354,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,78.72,20.05,98.77,8.02,7.24,26.25,88,106,8863.104,3.764,5582.271,3.399,3280.833,0.366,-0.0820,6.117,0.000000,0.000000,

25-05-17,17.804,6.437,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,75.17,19.15,94.31,8.02,7.26,26.25,86,105,8431.270,3.574,5295.303,3.224,3135.967,0.350,-0.0809,6.201,0.000000,0.000000,

25-05-17,17.888,6.521,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,71.67,18.26,89.93,8.02,7.27,26.25,84,103,8003.544,3.376,4994.779,3.041,3008.765,0.336,-0.0798,6.284,0.000000,0.000000,

25-05-17,17.971,6.605,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,68.22,17.38,85.60,8.02,7.29,26.25,83,101,7581.337,3.161,4655.277,2.834,2926.060,0.326,-0.0787,6.368,0.000000,0.000000,

25-05-17,18.055,6.689,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,64.84,16.52,81.35,8.02,7.30,26.25,81,99,7159.815,2.944,4314.473,2.627,2845.343,0.317,-0.0777,6.452,0.000000,0.000000,

25-05-17,18.139,6.772,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,61.51,15.67,77.18,8.02,7.32,26.25,79,97,6771.151,2.739,3988.746,2.428,2782.405,0.310,-0.0767,6.536,0.000000,0.000000,

25-05-17,18.223,6.856,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,58.24,14.84,73.08,8.02,7.33,26.25,77,95,6356.779,2.538,3677.521,2.239,2679.258,0.299,-0.0758,6.619,0.000000,0.000000,

25-05-17,18.307,6.940,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,55.04,14.02,69.06,8.02,7.35,26.25,75,93,5939.713,2.327,3346.584,2.037,2593.129,0.289,-0.0748,6.703,0.000000,0.000000,

25-05-17,18.390,7.024,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,51.91,13.22,65.13,8.02,7.37,26.12,73,91,5522.718,2.120,3025.245,1.842,2497.473,0.279,-0.0739,6.787,0.000000,0.000000,

25-05-17,18.474,7.108,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,48.84,12.44,61.28,8.02,7.39,26.12,71,89,5111.305,1.910,2695.034,1.641,2416.271,0.270,-0.0730,6.871,0.000000,0.000000,

25-05-17,18.558,7.191,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,45.85,11.68,57.53,8.02,7.40,26.12,70,87,4724.716,1.718,2395.819,1.459,2328.897,0.260,-0.0721,6.955,0.000000,0.000000,

25-05-17,18.642,7.275,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,42.94,10.94,53.87,8.01,7.41,26.12,68,85,4350.098,1.536,2113.894,1.287,2236.203,0.249,-0.0712,7.038,0.000000,0.000000,

25-05-17,18.726,7.359,3,continuous,14837.30,9.033,7020.50,0.783,0.07523,0.07815,0.00000,0.000628,0.10930,0.17050,0.51890,0.000147,1.150,15.993,15.987,15.993,15.993,392.35,114.79,0.797,40.10,10.21,50.31,8.01,7.43,26.12,66,83,3985.090,1.354,1828.499,1.113,2156.592,0.241,-0.0704,7.122,0.000000,0.000000,

